Time,realized-profits-to-value-rpv-ratio-btc-24h
2011-04-07 00:00:00+00:00,0.000815628919543734
2011-04-08 00:00:00+00:00,0.0013863725192233222
2011-04-09 00:00:00+00:00,0.0005350426904879321
2011-04-10 00:00:00+00:00,0.00024453770175892085
2011-04-11 00:00:00+00:00,0.0008232686007958752
2011-04-12 00:00:00+00:00,0.002885360734554925
2011-04-13 00:00:00+00:00,0.0037168095174842457
2011-04-14 00:00:00+00:00,0.004681954743644132
2011-04-15 00:00:00+00:00,0.004343922881622636
2011-04-16 00:00:00+00:00,0.007884729251384953
2011-04-17 00:00:00+00:00,0.006024910078541239
2011-04-18 00:00:00+00:00,0.012518793102526028
2011-04-19 00:00:00+00:00,0.013340462529682167
2011-04-20 00:00:00+00:00,0.00476564481766126
2011-04-21 00:00:00+00:00,0.005548943043151102
2011-04-22 00:00:00+00:00,0.013903588202674082
2011-04-23 00:00:00+00:00,0.019826591006560857
2011-04-24 00:00:00+00:00,0.015365821414608686
2011-04-25 00:00:00+00:00,0.004207445357214013
2011-04-26 00:00:00+00:00,0.005997573940124739
2011-04-27 00:00:00+00:00,0.013415836724273243
2011-04-28 00:00:00+00:00,0.020585336289912416
2011-04-29 00:00:00+00:00,0.18055525650740878
2011-04-30 00:00:00+00:00,0.13870355345584787
2011-05-01 00:00:00+00:00,0.01849793060241991
2011-05-02 00:00:00+00:00,0.006880858137994315
2011-05-03 00:00:00+00:00,0.023247165147636018
2011-05-04 00:00:00+00:00,0.05926437446461006
2011-05-05 00:00:00+00:00,0.008597330287521299
2011-05-06 00:00:00+00:00,0.03446578210082574
2011-05-07 00:00:00+00:00,0.00608120709682019
2011-05-08 00:00:00+00:00,0.013686213366187997
2011-05-09 00:00:00+00:00,0.01086379300734645
2011-05-10 00:00:00+00:00,0.06108819166385238
2011-05-11 00:00:00+00:00,0.04112183635458746
2011-05-12 00:00:00+00:00,0.056474264252336176
2011-05-13 00:00:00+00:00,0.11118802695262082
2011-05-14 00:00:00+00:00,0.08537044167339544
2011-05-15 00:00:00+00:00,0.04759715277942943
2011-05-16 00:00:00+00:00,0.04521779698110362
2011-05-17 00:00:00+00:00,0.026829673543282705
2011-05-18 00:00:00+00:00,0.014356768099459837
2011-05-19 00:00:00+00:00,0.010540228072230628
2011-05-20 00:00:00+00:00,0.016717612449175207
2011-05-21 00:00:00+00:00,0.0076142293423266645
2011-05-22 00:00:00+00:00,0.02621823009250041
2011-05-23 00:00:00+00:00,0.01722407221947794
2011-05-24 00:00:00+00:00,0.008290446092458081
2011-05-25 00:00:00+00:00,0.01064116955262788
2011-05-26 00:00:00+00:00,0.017128347883576922
2011-05-27 00:00:00+00:00,0.06037656744420404
2011-05-28 00:00:00+00:00,0.0033741192779170853
2011-05-29 00:00:00+00:00,0.00476173148831701
2011-05-30 00:00:00+00:00,0.012171593635681833
2011-05-31 00:00:00+00:00,0.014180112124644867
2011-06-01 00:00:00+00:00,0.00962683804588833
2011-06-02 00:00:00+00:00,0.018518503799983602
2011-06-03 00:00:00+00:00,0.04678776008526075
2011-06-04 00:00:00+00:00,0.04116208444148225
2011-06-05 00:00:00+00:00,0.05437537957263859
2011-06-06 00:00:00+00:00,0.17224314208609207
2011-06-07 00:00:00+00:00,0.025332035526823577
2011-06-08 00:00:00+00:00,0.15059812770885617
2011-06-09 00:00:00+00:00,0.08516979768330898
2011-06-10 00:00:00+00:00,0.07166141970792861
2011-06-11 00:00:00+00:00,0.01794061605104211
2011-06-12 00:00:00+00:00,0.13217968983737388
2011-06-13 00:00:00+00:00,0.019109403746604414
2011-06-14 00:00:00+00:00,0.04305452549190424
2011-06-15 00:00:00+00:00,0.0612868620085054
2011-06-16 00:00:00+00:00,0.018775461886760512
2011-06-17 00:00:00+00:00,0.01924220302468981
2011-06-18 00:00:00+00:00,0.01233762717031004
2011-06-19 00:00:00+00:00,0.048220631904771716
2011-06-20 00:00:00+00:00,0.005986065522243918
2011-06-21 00:00:00+00:00,0.011357813357464193
2011-06-22 00:00:00+00:00,0.002148558304800776
2011-06-23 00:00:00+00:00,0.011745301124925576
2011-06-24 00:00:00+00:00,0.0057916180569479135
2011-06-25 00:00:00+00:00,0.0036571723551776522
2011-06-26 00:00:00+00:00,0.010656090139414343
2011-06-27 00:00:00+00:00,0.01893351437177613
2011-06-28 00:00:00+00:00,0.009643478786583587
2011-06-29 00:00:00+00:00,0.004715174693084808
2011-06-30 00:00:00+00:00,0.008831169451151316
