Time,receiving-addresses-btc-24h
2014-11-01 00:00:00+00:00,142863
2014-11-02 00:00:00+00:00,236652
2014-11-03 00:00:00+00:00,172315
2014-11-04 00:00:00+00:00,171448
2014-11-05 00:00:00+00:00,170478
2014-11-06 00:00:00+00:00,176994
2014-11-07 00:00:00+00:00,160364
2014-11-08 00:00:00+00:00,133353
2014-11-09 00:00:00+00:00,224772
2014-11-10 00:00:00+00:00,174343
2014-11-11 00:00:00+00:00,169518
2014-11-12 00:00:00+00:00,195380
2014-11-13 00:00:00+00:00,183121
2014-11-14 00:00:00+00:00,195620
2014-11-15 00:00:00+00:00,149840
2014-11-16 00:00:00+00:00,221588
2014-11-17 00:00:00+00:00,176660
2014-11-18 00:00:00+00:00,179070
2014-11-19 00:00:00+00:00,171504
2014-11-20 00:00:00+00:00,178336
2014-11-21 00:00:00+00:00,170383
2014-11-22 00:00:00+00:00,153822
2014-11-23 00:00:00+00:00,223460
2014-11-24 00:00:00+00:00,172827
2014-11-25 00:00:00+00:00,174886
2014-11-26 00:00:00+00:00,169988
2014-11-27 00:00:00+00:00,181015
2014-11-28 00:00:00+00:00,176901
2014-11-29 00:00:00+00:00,154945
2014-11-30 00:00:00+00:00,245732
2014-12-01 00:00:00+00:00,181175
2014-12-02 00:00:00+00:00,208828
2014-12-03 00:00:00+00:00,193988
2014-12-04 00:00:00+00:00,186466
2014-12-05 00:00:00+00:00,194003
2014-12-06 00:00:00+00:00,157405
2014-12-07 00:00:00+00:00,228798
2014-12-08 00:00:00+00:00,198270
2014-12-09 00:00:00+00:00,187088
2014-12-10 00:00:00+00:00,188825
2014-12-11 00:00:00+00:00,182221
2014-12-12 00:00:00+00:00,189795
2014-12-13 00:00:00+00:00,156049
2014-12-14 00:00:00+00:00,253776
2014-12-15 00:00:00+00:00,202012
2014-12-16 00:00:00+00:00,219204
2014-12-17 00:00:00+00:00,210603
2014-12-18 00:00:00+00:00,200667
2014-12-19 00:00:00+00:00,189152
2014-12-20 00:00:00+00:00,224109
2014-12-21 00:00:00+00:00,209154
2014-12-22 00:00:00+00:00,212007
2014-12-23 00:00:00+00:00,202051
2014-12-24 00:00:00+00:00,161251
2014-12-25 00:00:00+00:00,139539
2014-12-26 00:00:00+00:00,162170
2014-12-27 00:00:00+00:00,179927
2014-12-28 00:00:00+00:00,240792
2014-12-29 00:00:00+00:00,163342
2014-12-30 00:00:00+00:00,179372
2014-12-31 00:00:00+00:00,150464
2015-01-01 00:00:00+00:00,117076
2015-01-02 00:00:00+00:00,179105
2015-01-03 00:00:00+00:00,211863
2015-01-04 00:00:00+00:00,210488
2015-01-05 00:00:00+00:00,201316
2015-01-06 00:00:00+00:00,179207
2015-01-07 00:00:00+00:00,172070
2015-01-08 00:00:00+00:00,197298
2015-01-09 00:00:00+00:00,202238
2015-01-10 00:00:00+00:00,243244
2015-01-11 00:00:00+00:00,215311
2015-01-12 00:00:00+00:00,186398
2015-01-13 00:00:00+00:00,213976
2015-01-14 00:00:00+00:00,216786
2015-01-15 00:00:00+00:00,229571
2015-01-16 00:00:00+00:00,209589
2015-01-17 00:00:00+00:00,250805
2015-01-18 00:00:00+00:00,216817
2015-01-19 00:00:00+00:00,207326
2015-01-20 00:00:00+00:00,191969
2015-01-21 00:00:00+00:00,190047
2015-01-22 00:00:00+00:00,186139
2015-01-23 00:00:00+00:00,179532
2015-01-24 00:00:00+00:00,167815
2015-01-25 00:00:00+00:00,283422
2015-01-26 00:00:00+00:00,216743
2015-01-27 00:00:00+00:00,206372
2015-01-28 00:00:00+00:00,157380
2015-01-29 00:00:00+00:00,178463
2015-01-30 00:00:00+00:00,161357
2015-01-31 00:00:00+00:00,243647
2015-02-01 00:00:00+00:00,218584
2015-02-02 00:00:00+00:00,184965
2015-02-03 00:00:00+00:00,203929
2015-02-04 00:00:00+00:00,198520
2015-02-05 00:00:00+00:00,176803
2015-02-06 00:00:00+00:00,201091
2015-02-07 00:00:00+00:00,160016
2015-02-08 00:00:00+00:00,266553
2015-02-09 00:00:00+00:00,192969
2015-02-10 00:00:00+00:00,196381
2015-02-11 00:00:00+00:00,192842
2015-02-12 00:00:00+00:00,199970
2015-02-13 00:00:00+00:00,275614
2015-02-14 00:00:00+00:00,215212
2015-02-15 00:00:00+00:00,303215
2015-02-16 00:00:00+00:00,227755
2015-02-17 00:00:00+00:00,232402
2015-02-18 00:00:00+00:00,209860
2015-02-19 00:00:00+00:00,180952
2015-02-20 00:00:00+00:00,198300
2015-02-21 00:00:00+00:00,238012
2015-02-22 00:00:00+00:00,234781
2015-02-23 00:00:00+00:00,213961
2015-02-24 00:00:00+00:00,198208
2015-02-25 00:00:00+00:00,196540
2015-02-26 00:00:00+00:00,191380
2015-02-27 00:00:00+00:00,198820
2015-02-28 00:00:00+00:00,239647
2015-03-01 00:00:00+00:00,234112
2015-03-02 00:00:00+00:00,223293
2015-03-03 00:00:00+00:00,218375
2015-03-04 00:00:00+00:00,201618
2015-03-05 00:00:00+00:00,210867
2015-03-06 00:00:00+00:00,191270
2015-03-07 00:00:00+00:00,217017
2015-03-08 00:00:00+00:00,220292
2015-03-09 00:00:00+00:00,215052
2015-03-10 00:00:00+00:00,203413
2015-03-11 00:00:00+00:00,203363
2015-03-12 00:00:00+00:00,191886
2015-03-13 00:00:00+00:00,197355
2015-03-14 00:00:00+00:00,223709
2015-03-15 00:00:00+00:00,221051
2015-03-16 00:00:00+00:00,215695
2015-03-17 00:00:00+00:00,189703
2015-03-18 00:00:00+00:00,191584
2015-03-19 00:00:00+00:00,197447
2015-03-20 00:00:00+00:00,200742
2015-03-21 00:00:00+00:00,210714
2015-03-22 00:00:00+00:00,231506
2015-03-23 00:00:00+00:00,218561
2015-03-24 00:00:00+00:00,183294
2015-03-25 00:00:00+00:00,186376
2015-03-26 00:00:00+00:00,188310
2015-03-27 00:00:00+00:00,196196
2015-03-28 00:00:00+00:00,202148
2015-03-29 00:00:00+00:00,233174
2015-03-30 00:00:00+00:00,214240
2015-03-31 00:00:00+00:00,226747
2015-04-01 00:00:00+00:00,224375
2015-04-02 00:00:00+00:00,219506
2015-04-03 00:00:00+00:00,196623
2015-04-04 00:00:00+00:00,216407
2015-04-05 00:00:00+00:00,225008
2015-04-06 00:00:00+00:00,206788
2015-04-07 00:00:00+00:00,216591
2015-04-08 00:00:00+00:00,215911
2015-04-09 00:00:00+00:00,201842
2015-04-10 00:00:00+00:00,218676
2015-04-11 00:00:00+00:00,236068
2015-04-12 00:00:00+00:00,220952
2015-04-13 00:00:00+00:00,221691
2015-04-14 00:00:00+00:00,213842
2015-04-15 00:00:00+00:00,187005
2015-04-16 00:00:00+00:00,189702
2015-04-17 00:00:00+00:00,194721
2015-04-18 00:00:00+00:00,218724
2015-04-19 00:00:00+00:00,223491
2015-04-20 00:00:00+00:00,209990
2015-04-21 00:00:00+00:00,201838
2015-04-22 00:00:00+00:00,220863
2015-04-23 00:00:00+00:00,217583
2015-04-24 00:00:00+00:00,205766
2015-04-25 00:00:00+00:00,233645
2015-04-26 00:00:00+00:00,232250
2015-04-27 00:00:00+00:00,215275
2015-04-28 00:00:00+00:00,209985
2015-04-29 00:00:00+00:00,219360
2015-04-30 00:00:00+00:00,207432
2015-05-01 00:00:00+00:00,190112
2015-05-02 00:00:00+00:00,237514
2015-05-03 00:00:00+00:00,214907
2015-05-04 00:00:00+00:00,209055
2015-05-05 00:00:00+00:00,219483
2015-05-06 00:00:00+00:00,226692
2015-05-07 00:00:00+00:00,220865
2015-05-08 00:00:00+00:00,259932
2015-05-09 00:00:00+00:00,191998
2015-05-10 00:00:00+00:00,219699
2015-05-11 00:00:00+00:00,226279
2015-05-12 00:00:00+00:00,226402
2015-05-13 00:00:00+00:00,211376
2015-05-14 00:00:00+00:00,200748
2015-05-15 00:00:00+00:00,209643
2015-05-16 00:00:00+00:00,231629
2015-05-17 00:00:00+00:00,214302
2015-05-18 00:00:00+00:00,206780
2015-05-19 00:00:00+00:00,212686
2015-05-20 00:00:00+00:00,215049
2015-05-21 00:00:00+00:00,201878
2015-05-22 00:00:00+00:00,208200
2015-05-23 00:00:00+00:00,188509
2015-05-24 00:00:00+00:00,253483
2015-05-25 00:00:00+00:00,222945
2015-05-26 00:00:00+00:00,227931
2015-05-27 00:00:00+00:00,214554
2015-05-28 00:00:00+00:00,213006
2015-05-29 00:00:00+00:00,244811
2015-05-30 00:00:00+00:00,271960
2015-05-31 00:00:00+00:00,251754
2015-06-01 00:00:00+00:00,260172
2015-06-02 00:00:00+00:00,254541
2015-06-03 00:00:00+00:00,247753
2015-06-04 00:00:00+00:00,232413
2015-06-05 00:00:00+00:00,222709
2015-06-06 00:00:00+00:00,234878
2015-06-07 00:00:00+00:00,223192
2015-06-08 00:00:00+00:00,203028
2015-06-09 00:00:00+00:00,230773
2015-06-10 00:00:00+00:00,272697
2015-06-11 00:00:00+00:00,234339
2015-06-12 00:00:00+00:00,249250
2015-06-13 00:00:00+00:00,240147
2015-06-14 00:00:00+00:00,251344
2015-06-15 00:00:00+00:00,272811
2015-06-16 00:00:00+00:00,231472
2015-06-17 00:00:00+00:00,264648
2015-06-18 00:00:00+00:00,234745
2015-06-19 00:00:00+00:00,254859
2015-06-20 00:00:00+00:00,229068
2015-06-21 00:00:00+00:00,240024
2015-06-22 00:00:00+00:00,223186
2015-06-23 00:00:00+00:00,256596
2015-06-24 00:00:00+00:00,225391
2015-06-25 00:00:00+00:00,189423
2015-06-26 00:00:00+00:00,248815
2015-06-27 00:00:00+00:00,257356
2015-06-28 00:00:00+00:00,237727
2015-06-29 00:00:00+00:00,241027
2015-06-30 00:00:00+00:00,257424
2015-07-01 00:00:00+00:00,254590
2015-07-02 00:00:00+00:00,267832
2015-07-03 00:00:00+00:00,252138
2015-07-04 00:00:00+00:00,237991
2015-07-05 00:00:00+00:00,269070
2015-07-06 00:00:00+00:00,290289
2015-07-07 00:00:00+00:00,276995
2015-07-08 00:00:00+00:00,277955
2015-07-09 00:00:00+00:00,269390
2015-07-10 00:00:00+00:00,265871
2015-07-11 00:00:00+00:00,276056
2015-07-12 00:00:00+00:00,269977
2015-07-13 00:00:00+00:00,243683
2015-07-14 00:00:00+00:00,230759
2015-07-15 00:00:00+00:00,231489
2015-07-16 00:00:00+00:00,223712
2015-07-17 00:00:00+00:00,205604
2015-07-18 00:00:00+00:00,217320
2015-07-19 00:00:00+00:00,248743
2015-07-20 00:00:00+00:00,236641
2015-07-21 00:00:00+00:00,255896
2015-07-22 00:00:00+00:00,247869
2015-07-23 00:00:00+00:00,208584
2015-07-24 00:00:00+00:00,220478
2015-07-25 00:00:00+00:00,197367
2015-07-26 00:00:00+00:00,256740
2015-07-27 00:00:00+00:00,239531
2015-07-28 00:00:00+00:00,242600
2015-07-29 00:00:00+00:00,269578
2015-07-30 00:00:00+00:00,232435
2015-07-31 00:00:00+00:00,253460
2015-08-01 00:00:00+00:00,256375
2015-08-02 00:00:00+00:00,259561
2015-08-03 00:00:00+00:00,248108
2015-08-04 00:00:00+00:00,253634
2015-08-05 00:00:00+00:00,258593
2015-08-06 00:00:00+00:00,245844
2015-08-07 00:00:00+00:00,225804
2015-08-08 00:00:00+00:00,232892
2015-08-09 00:00:00+00:00,223275
2015-08-10 00:00:00+00:00,235637
2015-08-11 00:00:00+00:00,221043
2015-08-12 00:00:00+00:00,234220
2015-08-13 00:00:00+00:00,228350
2015-08-14 00:00:00+00:00,227256
2015-08-15 00:00:00+00:00,226614
2015-08-16 00:00:00+00:00,235873
2015-08-17 00:00:00+00:00,233225
2015-08-18 00:00:00+00:00,249086
2015-08-19 00:00:00+00:00,238643
2015-08-20 00:00:00+00:00,227810
2015-08-21 00:00:00+00:00,238350
2015-08-22 00:00:00+00:00,258918
2015-08-23 00:00:00+00:00,246241
2015-08-24 00:00:00+00:00,247798
2015-08-25 00:00:00+00:00,242115
2015-08-26 00:00:00+00:00,237358
2015-08-27 00:00:00+00:00,233957
2015-08-28 00:00:00+00:00,243419
2015-08-29 00:00:00+00:00,243352
2015-08-30 00:00:00+00:00,245206
2015-08-31 00:00:00+00:00,250200
2015-09-01 00:00:00+00:00,253974
2015-09-02 00:00:00+00:00,239688
2015-09-03 00:00:00+00:00,247276
2015-09-04 00:00:00+00:00,217744
2015-09-05 00:00:00+00:00,273399
2015-09-06 00:00:00+00:00,252840
2015-09-07 00:00:00+00:00,263570
2015-09-08 00:00:00+00:00,274180
2015-09-09 00:00:00+00:00,251405
2015-09-10 00:00:00+00:00,234988
2015-09-11 00:00:00+00:00,275525
2015-09-12 00:00:00+00:00,229005
2015-09-13 00:00:00+00:00,278036
2015-09-14 00:00:00+00:00,253746
2015-09-15 00:00:00+00:00,269050
2015-09-16 00:00:00+00:00,245205
2015-09-17 00:00:00+00:00,266994
2015-09-18 00:00:00+00:00,259119
2015-09-19 00:00:00+00:00,222803
2015-09-20 00:00:00+00:00,302155
2015-09-21 00:00:00+00:00,291747
2015-09-22 00:00:00+00:00,304224
2015-09-23 00:00:00+00:00,244675
2015-09-24 00:00:00+00:00,243151
2015-09-25 00:00:00+00:00,243808
2015-09-26 00:00:00+00:00,245128
2015-09-27 00:00:00+00:00,258727
2015-09-28 00:00:00+00:00,248702
2015-09-29 00:00:00+00:00,273258
2015-09-30 00:00:00+00:00,264548
2015-10-01 00:00:00+00:00,248466
2015-10-02 00:00:00+00:00,256053
2015-10-03 00:00:00+00:00,213587
2015-10-04 00:00:00+00:00,265010
2015-10-05 00:00:00+00:00,234715
2015-10-06 00:00:00+00:00,253808
2015-10-07 00:00:00+00:00,250683
2015-10-08 00:00:00+00:00,258307
2015-10-09 00:00:00+00:00,209818
2015-10-10 00:00:00+00:00,271284
2015-10-11 00:00:00+00:00,240170
2015-10-12 00:00:00+00:00,233959
2015-10-13 00:00:00+00:00,239164
2015-10-14 00:00:00+00:00,247060
2015-10-15 00:00:00+00:00,303563
2015-10-16 00:00:00+00:00,273972
2015-10-17 00:00:00+00:00,307654
2015-10-18 00:00:00+00:00,277583
2015-10-19 00:00:00+00:00,278083
2015-10-20 00:00:00+00:00,304234
2015-10-21 00:00:00+00:00,290800
2015-10-22 00:00:00+00:00,285482
2015-10-23 00:00:00+00:00,281108
2015-10-24 00:00:00+00:00,317191
2015-10-25 00:00:00+00:00,298057
2015-10-26 00:00:00+00:00,261703
2015-10-27 00:00:00+00:00,294418
2015-10-28 00:00:00+00:00,285896
2015-10-29 00:00:00+00:00,291926
2015-10-30 00:00:00+00:00,308420
2015-10-31 00:00:00+00:00,313705
2015-11-01 00:00:00+00:00,323108
2015-11-02 00:00:00+00:00,310097
2015-11-03 00:00:00+00:00,368478
2015-11-04 00:00:00+00:00,401572
2015-11-05 00:00:00+00:00,359216
2015-11-06 00:00:00+00:00,358812
2015-11-07 00:00:00+00:00,304960
2015-11-08 00:00:00+00:00,313953
2015-11-09 00:00:00+00:00,328333
2015-11-10 00:00:00+00:00,311832
2015-11-11 00:00:00+00:00,308519
2015-11-12 00:00:00+00:00,312642
2015-11-13 00:00:00+00:00,299091
2015-11-14 00:00:00+00:00,328210
2015-11-15 00:00:00+00:00,337468
2015-11-16 00:00:00+00:00,312915
2015-11-17 00:00:00+00:00,304657
2015-11-18 00:00:00+00:00,335612
2015-11-19 00:00:00+00:00,299813
2015-11-20 00:00:00+00:00,301499
2015-11-21 00:00:00+00:00,317938
2015-11-22 00:00:00+00:00,320049
2015-11-23 00:00:00+00:00,280871
2015-11-24 00:00:00+00:00,325417
2015-11-25 00:00:00+00:00,296798
2015-11-26 00:00:00+00:00,314678
2015-11-27 00:00:00+00:00,296504
2015-11-28 00:00:00+00:00,357164
2015-11-29 00:00:00+00:00,239984
2015-11-30 00:00:00+00:00,409502
2015-12-01 00:00:00+00:00,347538
2015-12-02 00:00:00+00:00,358053
2015-12-03 00:00:00+00:00,288348
2015-12-04 00:00:00+00:00,329901
2015-12-05 00:00:00+00:00,393465
2015-12-06 00:00:00+00:00,371024
2015-12-07 00:00:00+00:00,350537
2015-12-08 00:00:00+00:00,387980
2015-12-09 00:00:00+00:00,407989
2015-12-10 00:00:00+00:00,425969
2015-12-11 00:00:00+00:00,387228
2015-12-12 00:00:00+00:00,444829
2015-12-13 00:00:00+00:00,404790
2015-12-14 00:00:00+00:00,412668
2015-12-15 00:00:00+00:00,420715
2015-12-16 00:00:00+00:00,397104
2015-12-17 00:00:00+00:00,383783
2015-12-18 00:00:00+00:00,382385
2015-12-19 00:00:00+00:00,444307
2015-12-20 00:00:00+00:00,409807
2015-12-21 00:00:00+00:00,415953
2015-12-22 00:00:00+00:00,408354
2015-12-23 00:00:00+00:00,381902
2015-12-24 00:00:00+00:00,382835
2015-12-25 00:00:00+00:00,328036
2015-12-26 00:00:00+00:00,366944
2015-12-27 00:00:00+00:00,333963
2015-12-28 00:00:00+00:00,335163
2015-12-29 00:00:00+00:00,331121
2015-12-30 00:00:00+00:00,341064
2015-12-31 00:00:00+00:00,280583
2016-01-01 00:00:00+00:00,263061
2016-01-02 00:00:00+00:00,333039
2016-01-03 00:00:00+00:00,336780
2016-01-04 00:00:00+00:00,345611
2016-01-05 00:00:00+00:00,359452
2016-01-06 00:00:00+00:00,312167
2016-01-07 00:00:00+00:00,364071
2016-01-08 00:00:00+00:00,340035
2016-01-09 00:00:00+00:00,390619
2016-01-10 00:00:00+00:00,365907
2016-01-11 00:00:00+00:00,366101
2016-01-12 00:00:00+00:00,382766
2016-01-13 00:00:00+00:00,339972
2016-01-14 00:00:00+00:00,350687
2016-01-15 00:00:00+00:00,334553
2016-01-16 00:00:00+00:00,406742
2016-01-17 00:00:00+00:00,463129
2016-01-18 00:00:00+00:00,387054
2016-01-19 00:00:00+00:00,336775
2016-01-20 00:00:00+00:00,431355
2016-01-21 00:00:00+00:00,415770
2016-01-22 00:00:00+00:00,399130
2016-01-23 00:00:00+00:00,405072
2016-01-24 00:00:00+00:00,422036
2016-01-25 00:00:00+00:00,420474
2016-01-26 00:00:00+00:00,446023
2016-01-27 00:00:00+00:00,433279
2016-01-28 00:00:00+00:00,431245
2016-01-29 00:00:00+00:00,410410
2016-01-30 00:00:00+00:00,415821
2016-01-31 00:00:00+00:00,403108
2016-02-01 00:00:00+00:00,410167
2016-02-02 00:00:00+00:00,489521
2016-02-03 00:00:00+00:00,368157
2016-02-04 00:00:00+00:00,392797
2016-02-05 00:00:00+00:00,420466
2016-02-06 00:00:00+00:00,420294
2016-02-07 00:00:00+00:00,459437
2016-02-08 00:00:00+00:00,397203
2016-02-09 00:00:00+00:00,426353
2016-02-10 00:00:00+00:00,417924
2016-02-11 00:00:00+00:00,417808
2016-02-12 00:00:00+00:00,399994
2016-02-13 00:00:00+00:00,382283
2016-02-14 00:00:00+00:00,422623
2016-02-15 00:00:00+00:00,421226
2016-02-16 00:00:00+00:00,395587
2016-02-17 00:00:00+00:00,455878
2016-02-18 00:00:00+00:00,415894
2016-02-19 00:00:00+00:00,408202
2016-02-20 00:00:00+00:00,425856
2016-02-21 00:00:00+00:00,443527
2016-02-22 00:00:00+00:00,465122
2016-02-23 00:00:00+00:00,449275
2016-02-24 00:00:00+00:00,383099
2016-02-25 00:00:00+00:00,420292
2016-02-26 00:00:00+00:00,391241
2016-02-27 00:00:00+00:00,386131
2016-02-28 00:00:00+00:00,418011
2016-02-29 00:00:00+00:00,473755
2016-03-01 00:00:00+00:00,483797
2016-03-02 00:00:00+00:00,460782
2016-03-03 00:00:00+00:00,451406
2016-03-04 00:00:00+00:00,377394
2016-03-05 00:00:00+00:00,412346
2016-03-06 00:00:00+00:00,339179
2016-03-07 00:00:00+00:00,327688
2016-03-08 00:00:00+00:00,377561
2016-03-09 00:00:00+00:00,337174
2016-03-10 00:00:00+00:00,367223
2016-03-11 00:00:00+00:00,353628
2016-03-12 00:00:00+00:00,312152
2016-03-13 00:00:00+00:00,352954
2016-03-14 00:00:00+00:00,372638
2016-03-15 00:00:00+00:00,372156
2016-03-16 00:00:00+00:00,371974
2016-03-17 00:00:00+00:00,398511
2016-03-18 00:00:00+00:00,368702
2016-03-19 00:00:00+00:00,358912
2016-03-20 00:00:00+00:00,365814
2016-03-21 00:00:00+00:00,355391
2016-03-22 00:00:00+00:00,391911
2016-03-23 00:00:00+00:00,358422
2016-03-24 00:00:00+00:00,346393
2016-03-25 00:00:00+00:00,332908
2016-03-26 00:00:00+00:00,320221
2016-03-27 00:00:00+00:00,334000
2016-03-28 00:00:00+00:00,355679
2016-03-29 00:00:00+00:00,383946
2016-03-30 00:00:00+00:00,349046
2016-03-31 00:00:00+00:00,340741
2016-04-01 00:00:00+00:00,388678
2016-04-02 00:00:00+00:00,350320
2016-04-03 00:00:00+00:00,362449
2016-04-04 00:00:00+00:00,395969
2016-04-05 00:00:00+00:00,372480
2016-04-06 00:00:00+00:00,400699
2016-04-07 00:00:00+00:00,374966
2016-04-08 00:00:00+00:00,369230
2016-04-09 00:00:00+00:00,353316
2016-04-10 00:00:00+00:00,369993
2016-04-11 00:00:00+00:00,384169
2016-04-12 00:00:00+00:00,418947
2016-04-13 00:00:00+00:00,392988
2016-04-14 00:00:00+00:00,386466
2016-04-15 00:00:00+00:00,368774
2016-04-16 00:00:00+00:00,337560
2016-04-17 00:00:00+00:00,393054
2016-04-18 00:00:00+00:00,391546
2016-04-19 00:00:00+00:00,399726
2016-04-20 00:00:00+00:00,373770
2016-04-21 00:00:00+00:00,401772
2016-04-22 00:00:00+00:00,360553
2016-04-23 00:00:00+00:00,365691
2016-04-24 00:00:00+00:00,377430
2016-04-25 00:00:00+00:00,404056
2016-04-26 00:00:00+00:00,438488
2016-04-27 00:00:00+00:00,386285
2016-04-28 00:00:00+00:00,376492
2016-04-29 00:00:00+00:00,432486
2016-04-30 00:00:00+00:00,370485
2016-05-01 00:00:00+00:00,369630
2016-05-02 00:00:00+00:00,395844
2016-05-03 00:00:00+00:00,375176
2016-05-04 00:00:00+00:00,394045
2016-05-05 00:00:00+00:00,374246
2016-05-06 00:00:00+00:00,374615
2016-05-07 00:00:00+00:00,338012
2016-05-08 00:00:00+00:00,363905
2016-05-09 00:00:00+00:00,405969
2016-05-10 00:00:00+00:00,405819
2016-05-11 00:00:00+00:00,383105
2016-05-12 00:00:00+00:00,373526
2016-05-13 00:00:00+00:00,379085
2016-05-14 00:00:00+00:00,373038
2016-05-15 00:00:00+00:00,350186
2016-05-16 00:00:00+00:00,428622
2016-05-17 00:00:00+00:00,390205
2016-05-18 00:00:00+00:00,413899
2016-05-19 00:00:00+00:00,373506
2016-05-20 00:00:00+00:00,352996
2016-05-21 00:00:00+00:00,358232
2016-05-22 00:00:00+00:00,337882
2016-05-23 00:00:00+00:00,413008
2016-05-24 00:00:00+00:00,407422
2016-05-25 00:00:00+00:00,397924
2016-05-26 00:00:00+00:00,365232
2016-05-27 00:00:00+00:00,407273
2016-05-28 00:00:00+00:00,378978
2016-05-29 00:00:00+00:00,342484
2016-05-30 00:00:00+00:00,415681
2016-05-31 00:00:00+00:00,385957
2016-06-01 00:00:00+00:00,411404
2016-06-02 00:00:00+00:00,389412
2016-06-03 00:00:00+00:00,406423
2016-06-04 00:00:00+00:00,368253
2016-06-05 00:00:00+00:00,370680
2016-06-06 00:00:00+00:00,413699
2016-06-07 00:00:00+00:00,424633
2016-06-08 00:00:00+00:00,393566
2016-06-09 00:00:00+00:00,433529
2016-06-10 00:00:00+00:00,409870
2016-06-11 00:00:00+00:00,375876
2016-06-12 00:00:00+00:00,413498
2016-06-13 00:00:00+00:00,450089
2016-06-14 00:00:00+00:00,407399
2016-06-15 00:00:00+00:00,456831
2016-06-16 00:00:00+00:00,472978
2016-06-17 00:00:00+00:00,456605
2016-06-18 00:00:00+00:00,425958
2016-06-19 00:00:00+00:00,415594
2016-06-20 00:00:00+00:00,465851
2016-06-21 00:00:00+00:00,466542
2016-06-22 00:00:00+00:00,412746
2016-06-23 00:00:00+00:00,442202
2016-06-24 00:00:00+00:00,437705
2016-06-25 00:00:00+00:00,410414
2016-06-26 00:00:00+00:00,387179
2016-06-27 00:00:00+00:00,380969
2016-06-28 00:00:00+00:00,428590
2016-06-29 00:00:00+00:00,370825
2016-06-30 00:00:00+00:00,404699
2016-07-01 00:00:00+00:00,369696
2016-07-02 00:00:00+00:00,348728
2016-07-03 00:00:00+00:00,349825
2016-07-04 00:00:00+00:00,406505
2016-07-05 00:00:00+00:00,384023
2016-07-06 00:00:00+00:00,373751
2016-07-07 00:00:00+00:00,365440
2016-07-08 00:00:00+00:00,363373
2016-07-09 00:00:00+00:00,356895
2016-07-10 00:00:00+00:00,324809
2016-07-11 00:00:00+00:00,393049
2016-07-12 00:00:00+00:00,382391
2016-07-13 00:00:00+00:00,367410
2016-07-14 00:00:00+00:00,368789
2016-07-15 00:00:00+00:00,367010
2016-07-16 00:00:00+00:00,356249
2016-07-17 00:00:00+00:00,327399
2016-07-18 00:00:00+00:00,388277
2016-07-19 00:00:00+00:00,372021
2016-07-20 00:00:00+00:00,378254
2016-07-21 00:00:00+00:00,359048
2016-07-22 00:00:00+00:00,370098
2016-07-23 00:00:00+00:00,338455
2016-07-24 00:00:00+00:00,345802
2016-07-25 00:00:00+00:00,395773
2016-07-26 00:00:00+00:00,407268
2016-07-27 00:00:00+00:00,373329
2016-07-28 00:00:00+00:00,395370
2016-07-29 00:00:00+00:00,358512
2016-07-30 00:00:00+00:00,362108
2016-07-31 00:00:00+00:00,344870
2016-08-01 00:00:00+00:00,401287
2016-08-02 00:00:00+00:00,413071
2016-08-03 00:00:00+00:00,407710
2016-08-04 00:00:00+00:00,384614
2016-08-05 00:00:00+00:00,382096
2016-08-06 00:00:00+00:00,344253
2016-08-07 00:00:00+00:00,344361
2016-08-08 00:00:00+00:00,412147
2016-08-09 00:00:00+00:00,390129
2016-08-10 00:00:00+00:00,409747
2016-08-11 00:00:00+00:00,420144
2016-08-12 00:00:00+00:00,389416
2016-08-13 00:00:00+00:00,361766
2016-08-14 00:00:00+00:00,363863
2016-08-15 00:00:00+00:00,354913
2016-08-16 00:00:00+00:00,423769
2016-08-17 00:00:00+00:00,415489
2016-08-18 00:00:00+00:00,405850
2016-08-19 00:00:00+00:00,402115
2016-08-20 00:00:00+00:00,399619
2016-08-21 00:00:00+00:00,359828
2016-08-22 00:00:00+00:00,408540
2016-08-23 00:00:00+00:00,396778
2016-08-24 00:00:00+00:00,408597
2016-08-25 00:00:00+00:00,393471
2016-08-26 00:00:00+00:00,382290
2016-08-27 00:00:00+00:00,365134
2016-08-28 00:00:00+00:00,331766
2016-08-29 00:00:00+00:00,372145
2016-08-30 00:00:00+00:00,435629
2016-08-31 00:00:00+00:00,390833
2016-09-01 00:00:00+00:00,385950
2016-09-02 00:00:00+00:00,384515
2016-09-03 00:00:00+00:00,361942
2016-09-04 00:00:00+00:00,348983
2016-09-05 00:00:00+00:00,422189
2016-09-06 00:00:00+00:00,413095
2016-09-07 00:00:00+00:00,404981
2016-09-08 00:00:00+00:00,397967
2016-09-09 00:00:00+00:00,380811
2016-09-10 00:00:00+00:00,354843
2016-09-11 00:00:00+00:00,372916
2016-09-12 00:00:00+00:00,394009
2016-09-13 00:00:00+00:00,410079
2016-09-14 00:00:00+00:00,391193
2016-09-15 00:00:00+00:00,397988
2016-09-16 00:00:00+00:00,358949
2016-09-17 00:00:00+00:00,394060
2016-09-18 00:00:00+00:00,366452
2016-09-19 00:00:00+00:00,397731
2016-09-20 00:00:00+00:00,425225
2016-09-21 00:00:00+00:00,408724
2016-09-22 00:00:00+00:00,390648
2016-09-23 00:00:00+00:00,387928
2016-09-24 00:00:00+00:00,368900
2016-09-25 00:00:00+00:00,377246
2016-09-26 00:00:00+00:00,423863
2016-09-27 00:00:00+00:00,429137
2016-09-28 00:00:00+00:00,430676
2016-09-29 00:00:00+00:00,438232
