Time,utx-os-spent-btc-24h
2014-11-04 00:00:00+00:00,244041
2014-11-05 00:00:00+00:00,239096
2014-11-06 00:00:00+00:00,269718
2014-11-07 00:00:00+00:00,259182
2014-11-08 00:00:00+00:00,202985
2014-11-09 00:00:00+00:00,215728
2014-11-10 00:00:00+00:00,252316
2014-11-11 00:00:00+00:00,248928
2014-11-12 00:00:00+00:00,270693
2014-11-13 00:00:00+00:00,277040
2014-11-14 00:00:00+00:00,242876
2014-11-15 00:00:00+00:00,198600
2014-11-16 00:00:00+00:00,216835
2014-11-17 00:00:00+00:00,266356
2014-11-18 00:00:00+00:00,245660
2014-11-19 00:00:00+00:00,234568
2014-11-20 00:00:00+00:00,246220
2014-11-21 00:00:00+00:00,230325
2014-11-22 00:00:00+00:00,199237
2014-11-23 00:00:00+00:00,213118
2014-11-24 00:00:00+00:00,253644
2014-11-25 00:00:00+00:00,250562
2014-11-26 00:00:00+00:00,231362
2014-11-27 00:00:00+00:00,241408
2014-11-28 00:00:00+00:00,239780
2014-11-29 00:00:00+00:00,212380
2014-11-30 00:00:00+00:00,272142
2014-12-01 00:00:00+00:00,265337
2014-12-02 00:00:00+00:00,292400
2014-12-03 00:00:00+00:00,271957
2014-12-04 00:00:00+00:00,275280
2014-12-05 00:00:00+00:00,242578
2014-12-06 00:00:00+00:00,219623
2014-12-07 00:00:00+00:00,198502
2014-12-08 00:00:00+00:00,288370
2014-12-09 00:00:00+00:00,253322
2014-12-10 00:00:00+00:00,246603
2014-12-11 00:00:00+00:00,239409
2014-12-12 00:00:00+00:00,228255
2014-12-13 00:00:00+00:00,205748
2014-12-14 00:00:00+00:00,237501
2014-12-15 00:00:00+00:00,288961
2014-12-16 00:00:00+00:00,308281
2014-12-17 00:00:00+00:00,295469
2014-12-18 00:00:00+00:00,272240
2014-12-19 00:00:00+00:00,269158
2014-12-20 00:00:00+00:00,246129
2014-12-21 00:00:00+00:00,223680
2014-12-22 00:00:00+00:00,292770
2014-12-23 00:00:00+00:00,301478
2014-12-24 00:00:00+00:00,224198
2014-12-25 00:00:00+00:00,184886
2014-12-26 00:00:00+00:00,207124
2014-12-27 00:00:00+00:00,218840
2014-12-28 00:00:00+00:00,221156
2014-12-29 00:00:00+00:00,236925
2014-12-30 00:00:00+00:00,233178
2014-12-31 00:00:00+00:00,205239
2015-01-01 00:00:00+00:00,154227
2015-01-02 00:00:00+00:00,212774
2015-01-03 00:00:00+00:00,230786
2015-01-04 00:00:00+00:00,236895
2015-01-05 00:00:00+00:00,283713
2015-01-06 00:00:00+00:00,250760
2015-01-07 00:00:00+00:00,241791
2015-01-08 00:00:00+00:00,286644
2015-01-09 00:00:00+00:00,279507
2015-01-10 00:00:00+00:00,275039
2015-01-11 00:00:00+00:00,248997
2015-01-12 00:00:00+00:00,274837
2015-01-13 00:00:00+00:00,304667
2015-01-14 00:00:00+00:00,305565
2015-01-15 00:00:00+00:00,317304
2015-01-16 00:00:00+00:00,269778
2015-01-17 00:00:00+00:00,255272
2015-01-18 00:00:00+00:00,239406
2015-01-19 00:00:00+00:00,292437
2015-01-20 00:00:00+00:00,266461
2015-01-21 00:00:00+00:00,264451
2015-01-22 00:00:00+00:00,273935
2015-01-23 00:00:00+00:00,241337
2015-01-24 00:00:00+00:00,235531
2015-01-25 00:00:00+00:00,267907
2015-01-26 00:00:00+00:00,316306
2015-01-27 00:00:00+00:00,289310
2015-01-28 00:00:00+00:00,226098
2015-01-29 00:00:00+00:00,228974
2015-01-30 00:00:00+00:00,213468
2015-01-31 00:00:00+00:00,250378
2015-02-01 00:00:00+00:00,227819
2015-02-02 00:00:00+00:00,248105
2015-02-03 00:00:00+00:00,258346
2015-02-04 00:00:00+00:00,245950
2015-02-05 00:00:00+00:00,241394
2015-02-06 00:00:00+00:00,225620
2015-02-07 00:00:00+00:00,228024
2015-02-08 00:00:00+00:00,247219
2015-02-09 00:00:00+00:00,298138
2015-02-10 00:00:00+00:00,288089
2015-02-11 00:00:00+00:00,277825
2015-02-12 00:00:00+00:00,241280
2015-02-13 00:00:00+00:00,340245
2015-02-14 00:00:00+00:00,336114
2015-02-15 00:00:00+00:00,312323
2015-02-16 00:00:00+00:00,321751
2015-02-17 00:00:00+00:00,317151
2015-02-18 00:00:00+00:00,302723
2015-02-19 00:00:00+00:00,264092
2015-02-20 00:00:00+00:00,312359
2015-02-21 00:00:00+00:00,281374
2015-02-22 00:00:00+00:00,264692
2015-02-23 00:00:00+00:00,286147
2015-02-24 00:00:00+00:00,284188
2015-02-25 00:00:00+00:00,285605
2015-02-26 00:00:00+00:00,275919
2015-02-27 00:00:00+00:00,289381
2015-02-28 00:00:00+00:00,313929
2015-03-01 00:00:00+00:00,270654
2015-03-02 00:00:00+00:00,331125
2015-03-03 00:00:00+00:00,329070
2015-03-04 00:00:00+00:00,284765
2015-03-05 00:00:00+00:00,324658
2015-03-06 00:00:00+00:00,302051
2015-03-07 00:00:00+00:00,263279
2015-03-08 00:00:00+00:00,269154
2015-03-09 00:00:00+00:00,325624
2015-03-10 00:00:00+00:00,311100
2015-03-11 00:00:00+00:00,319644
2015-03-12 00:00:00+00:00,318425
2015-03-13 00:00:00+00:00,275144
2015-03-14 00:00:00+00:00,248910
2015-03-15 00:00:00+00:00,239867
2015-03-16 00:00:00+00:00,299556
2015-03-17 00:00:00+00:00,262691
2015-03-18 00:00:00+00:00,295118
2015-03-19 00:00:00+00:00,322271
2015-03-20 00:00:00+00:00,275379
2015-03-21 00:00:00+00:00,252628
2015-03-22 00:00:00+00:00,270801
2015-03-23 00:00:00+00:00,299309
2015-03-24 00:00:00+00:00,255124
2015-03-25 00:00:00+00:00,253169
2015-03-26 00:00:00+00:00,274084
2015-03-27 00:00:00+00:00,258076
2015-03-28 00:00:00+00:00,247839
2015-03-29 00:00:00+00:00,264515
2015-03-30 00:00:00+00:00,301551
2015-03-31 00:00:00+00:00,302627
2015-04-01 00:00:00+00:00,316960
2015-04-02 00:00:00+00:00,300229
2015-04-03 00:00:00+00:00,309466
2015-04-04 00:00:00+00:00,252262
2015-04-05 00:00:00+00:00,273656
2015-04-06 00:00:00+00:00,300287
2015-04-07 00:00:00+00:00,305647
2015-04-08 00:00:00+00:00,293938
2015-04-09 00:00:00+00:00,297712
2015-04-10 00:00:00+00:00,287613
2015-04-11 00:00:00+00:00,267469
2015-04-12 00:00:00+00:00,229613
2015-04-13 00:00:00+00:00,330141
2015-04-14 00:00:00+00:00,301693
2015-04-15 00:00:00+00:00,278270
2015-04-16 00:00:00+00:00,255362
2015-04-17 00:00:00+00:00,267617
2015-04-18 00:00:00+00:00,258992
2015-04-19 00:00:00+00:00,264122
2015-04-20 00:00:00+00:00,304801
2015-04-21 00:00:00+00:00,301227
2015-04-22 00:00:00+00:00,304895
2015-04-23 00:00:00+00:00,303513
2015-04-24 00:00:00+00:00,319100
2015-04-25 00:00:00+00:00,259248
2015-04-26 00:00:00+00:00,270341
2015-04-27 00:00:00+00:00,304918
2015-04-28 00:00:00+00:00,303466
2015-04-29 00:00:00+00:00,323982
2015-04-30 00:00:00+00:00,301531
2015-05-01 00:00:00+00:00,254173
2015-05-02 00:00:00+00:00,263048
2015-05-03 00:00:00+00:00,239441
2015-05-04 00:00:00+00:00,286299
2015-05-05 00:00:00+00:00,301645
2015-05-06 00:00:00+00:00,297712
2015-05-07 00:00:00+00:00,302217
2015-05-08 00:00:00+00:00,294989
2015-05-09 00:00:00+00:00,246913
2015-05-10 00:00:00+00:00,271862
2015-05-11 00:00:00+00:00,317946
2015-05-12 00:00:00+00:00,309553
2015-05-13 00:00:00+00:00,292015
2015-05-14 00:00:00+00:00,266145
2015-05-15 00:00:00+00:00,274043
2015-05-16 00:00:00+00:00,250236
2015-05-17 00:00:00+00:00,268256
2015-05-18 00:00:00+00:00,272536
2015-05-19 00:00:00+00:00,300210
2015-05-20 00:00:00+00:00,286013
2015-05-21 00:00:00+00:00,261773
2015-05-22 00:00:00+00:00,287983
2015-05-23 00:00:00+00:00,244284
2015-05-24 00:00:00+00:00,279686
2015-05-25 00:00:00+00:00,302072
2015-05-26 00:00:00+00:00,306956
2015-05-27 00:00:00+00:00,315119
2015-05-28 00:00:00+00:00,308792
2015-05-29 00:00:00+00:00,327147
2015-05-30 00:00:00+00:00,314842
2015-05-31 00:00:00+00:00,277540
2015-06-01 00:00:00+00:00,358187
2015-06-02 00:00:00+00:00,360081
2015-06-03 00:00:00+00:00,342828
2015-06-04 00:00:00+00:00,310062
2015-06-05 00:00:00+00:00,294865
2015-06-06 00:00:00+00:00,246453
2015-06-07 00:00:00+00:00,267315
2015-06-08 00:00:00+00:00,297155
2015-06-09 00:00:00+00:00,323776
2015-06-10 00:00:00+00:00,394048
2015-06-11 00:00:00+00:00,316274
2015-06-12 00:00:00+00:00,345812
2015-06-13 00:00:00+00:00,298394
2015-06-14 00:00:00+00:00,300924
2015-06-15 00:00:00+00:00,374118
2015-06-16 00:00:00+00:00,341218
2015-06-17 00:00:00+00:00,405755
2015-06-18 00:00:00+00:00,364633
2015-06-19 00:00:00+00:00,380561
2015-06-20 00:00:00+00:00,296842
2015-06-21 00:00:00+00:00,279794
2015-06-22 00:00:00+00:00,458207
2015-06-23 00:00:00+00:00,377460
2015-06-24 00:00:00+00:00,305522
2015-06-25 00:00:00+00:00,276955
2015-06-26 00:00:00+00:00,326560
2015-06-27 00:00:00+00:00,310041
2015-06-28 00:00:00+00:00,289999
2015-06-29 00:00:00+00:00,348719
2015-06-30 00:00:00+00:00,379656
2015-07-01 00:00:00+00:00,446899
2015-07-02 00:00:00+00:00,372754
2015-07-03 00:00:00+00:00,353530
2015-07-04 00:00:00+00:00,292968
2015-07-05 00:00:00+00:00,310529
2015-07-06 00:00:00+00:00,414934
2015-07-07 00:00:00+00:00,445040
2015-07-08 00:00:00+00:00,423541
2015-07-09 00:00:00+00:00,436124
2015-07-10 00:00:00+00:00,434191
2015-07-11 00:00:00+00:00,399482
2015-07-12 00:00:00+00:00,435570
2015-07-13 00:00:00+00:00,508084
2015-07-14 00:00:00+00:00,602403
2015-07-15 00:00:00+00:00,580181
2015-07-16 00:00:00+00:00,526213
2015-07-17 00:00:00+00:00,537332
2015-07-18 00:00:00+00:00,516476
2015-07-19 00:00:00+00:00,517294
2015-07-20 00:00:00+00:00,349527
2015-07-21 00:00:00+00:00,336865
2015-07-22 00:00:00+00:00,362963
2015-07-23 00:00:00+00:00,287048
2015-07-24 00:00:00+00:00,327332
2015-07-25 00:00:00+00:00,268546
2015-07-26 00:00:00+00:00,297128
2015-07-27 00:00:00+00:00,377948
2015-07-28 00:00:00+00:00,390996
2015-07-29 00:00:00+00:00,479167
2015-07-30 00:00:00+00:00,401123
2015-07-31 00:00:00+00:00,368850
2015-08-01 00:00:00+00:00,511521
2015-08-02 00:00:00+00:00,286139
2015-08-03 00:00:00+00:00,348244
2015-08-04 00:00:00+00:00,407103
2015-08-05 00:00:00+00:00,372856
2015-08-06 00:00:00+00:00,373764
2015-08-07 00:00:00+00:00,302868
2015-08-08 00:00:00+00:00,282837
2015-08-09 00:00:00+00:00,257311
2015-08-10 00:00:00+00:00,399767
2015-08-11 00:00:00+00:00,341456
2015-08-12 00:00:00+00:00,321198
2015-08-13 00:00:00+00:00,335533
2015-08-14 00:00:00+00:00,313949
2015-08-15 00:00:00+00:00,269607
2015-08-16 00:00:00+00:00,256789
2015-08-17 00:00:00+00:00,318142
2015-08-18 00:00:00+00:00,347481
2015-08-19 00:00:00+00:00,328588
2015-08-20 00:00:00+00:00,308492
2015-08-21 00:00:00+00:00,305032
2015-08-22 00:00:00+00:00,295503
2015-08-23 00:00:00+00:00,267355
2015-08-24 00:00:00+00:00,369552
2015-08-25 00:00:00+00:00,328414
2015-08-26 00:00:00+00:00,309050
2015-08-27 00:00:00+00:00,300017
2015-08-28 00:00:00+00:00,321591
2015-08-29 00:00:00+00:00,274685
2015-08-30 00:00:00+00:00,272863
2015-08-31 00:00:00+00:00,363898
2015-09-01 00:00:00+00:00,353233
2015-09-02 00:00:00+00:00,318096
2015-09-03 00:00:00+00:00,344912
2015-09-04 00:00:00+00:00,277568
2015-09-05 00:00:00+00:00,322798
2015-09-06 00:00:00+00:00,289216
2015-09-07 00:00:00+00:00,368267
2015-09-08 00:00:00+00:00,518495
2015-09-09 00:00:00+00:00,616936
2015-09-10 00:00:00+00:00,689233
2015-09-11 00:00:00+00:00,623091
2015-09-12 00:00:00+00:00,508839
2015-09-13 00:00:00+00:00,516975
2015-09-14 00:00:00+00:00,655661
2015-09-15 00:00:00+00:00,645776
2015-09-16 00:00:00+00:00,537905
2015-09-17 00:00:00+00:00,559969
2015-09-18 00:00:00+00:00,419104
2015-09-19 00:00:00+00:00,294128
2015-09-20 00:00:00+00:00,286605
2015-09-21 00:00:00+00:00,415425
2015-09-22 00:00:00+00:00,380742
2015-09-23 00:00:00+00:00,382484
2015-09-24 00:00:00+00:00,338504
2015-09-25 00:00:00+00:00,352296
2015-09-26 00:00:00+00:00,318371
2015-09-27 00:00:00+00:00,323670
2015-09-28 00:00:00+00:00,375937
2015-09-29 00:00:00+00:00,414396
2015-09-30 00:00:00+00:00,385869
2015-10-01 00:00:00+00:00,342877
2015-10-02 00:00:00+00:00,373707
2015-10-03 00:00:00+00:00,285137
2015-10-04 00:00:00+00:00,271619
2015-10-05 00:00:00+00:00,327646
2015-10-06 00:00:00+00:00,399877
2015-10-07 00:00:00+00:00,502175
2015-10-08 00:00:00+00:00,502009
2015-10-09 00:00:00+00:00,404221
2015-10-10 00:00:00+00:00,563070
2015-10-11 00:00:00+00:00,430031
2015-10-12 00:00:00+00:00,437408
2015-10-13 00:00:00+00:00,400018
2015-10-14 00:00:00+00:00,419459
2015-10-15 00:00:00+00:00,463252
2015-10-16 00:00:00+00:00,429427
2015-10-17 00:00:00+00:00,414610
2015-10-18 00:00:00+00:00,394812
2015-10-19 00:00:00+00:00,433688
2015-10-20 00:00:00+00:00,442064
2015-10-21 00:00:00+00:00,416881
2015-10-22 00:00:00+00:00,415002
2015-10-23 00:00:00+00:00,426718
2015-10-24 00:00:00+00:00,379022
2015-10-25 00:00:00+00:00,424188
2015-10-26 00:00:00+00:00,414883
2015-10-27 00:00:00+00:00,409647
2015-10-28 00:00:00+00:00,422753
2015-10-29 00:00:00+00:00,458264
2015-10-30 00:00:00+00:00,446082
2015-10-31 00:00:00+00:00,392122
2015-11-01 00:00:00+00:00,415260
2015-11-02 00:00:00+00:00,491438
2015-11-03 00:00:00+00:00,535712
2015-11-04 00:00:00+00:00,629455
2015-11-05 00:00:00+00:00,542392
2015-11-06 00:00:00+00:00,468954
2015-11-07 00:00:00+00:00,408447
2015-11-08 00:00:00+00:00,376468
2015-11-09 00:00:00+00:00,473664
2015-11-10 00:00:00+00:00,452244
2015-11-11 00:00:00+00:00,443732
2015-11-12 00:00:00+00:00,424766
2015-11-13 00:00:00+00:00,396744
2015-11-14 00:00:00+00:00,378691
2015-11-15 00:00:00+00:00,395510
2015-11-16 00:00:00+00:00,466189
2015-11-17 00:00:00+00:00,414443
2015-11-18 00:00:00+00:00,464068
2015-11-19 00:00:00+00:00,419810
2015-11-20 00:00:00+00:00,428845
2015-11-21 00:00:00+00:00,410910
2015-11-22 00:00:00+00:00,384894
2015-11-23 00:00:00+00:00,432458
2015-11-24 00:00:00+00:00,402379
2015-11-25 00:00:00+00:00,419580
2015-11-26 00:00:00+00:00,480657
2015-11-27 00:00:00+00:00,430573
2015-11-28 00:00:00+00:00,413140
2015-11-29 00:00:00+00:00,370233
2015-11-30 00:00:00+00:00,547906
2015-12-01 00:00:00+00:00,482855
2015-12-02 00:00:00+00:00,532820
2015-12-03 00:00:00+00:00,477502
2015-12-04 00:00:00+00:00,453569
2015-12-05 00:00:00+00:00,482872
2015-12-06 00:00:00+00:00,459501
2015-12-07 00:00:00+00:00,516096
2015-12-08 00:00:00+00:00,542236
2015-12-09 00:00:00+00:00,588202
2015-12-10 00:00:00+00:00,581271
2015-12-11 00:00:00+00:00,502735
2015-12-12 00:00:00+00:00,557995
2015-12-13 00:00:00+00:00,479814
2015-12-14 00:00:00+00:00,633107
2015-12-15 00:00:00+00:00,565065
2015-12-16 00:00:00+00:00,556800
2015-12-17 00:00:00+00:00,527534
2015-12-18 00:00:00+00:00,520790
2015-12-19 00:00:00+00:00,501513
2015-12-20 00:00:00+00:00,478909
2015-12-21 00:00:00+00:00,573174
2015-12-22 00:00:00+00:00,550712
2015-12-23 00:00:00+00:00,542725
2015-12-24 00:00:00+00:00,506582
2015-12-25 00:00:00+00:00,428575
2015-12-26 00:00:00+00:00,456014
2015-12-27 00:00:00+00:00,448380
2015-12-28 00:00:00+00:00,478391
2015-12-29 00:00:00+00:00,502819
2015-12-30 00:00:00+00:00,457552
2015-12-31 00:00:00+00:00,398189
2016-01-01 00:00:00+00:00,329094
2016-01-02 00:00:00+00:00,423876
2016-01-03 00:00:00+00:00,387214
2016-01-04 00:00:00+00:00,497320
2016-01-05 00:00:00+00:00,499843
2016-01-06 00:00:00+00:00,455650
2016-01-07 00:00:00+00:00,495914
2016-01-08 00:00:00+00:00,504512
2016-01-09 00:00:00+00:00,471467
2016-01-10 00:00:00+00:00,445483
2016-01-11 00:00:00+00:00,546140
2016-01-12 00:00:00+00:00,509375
2016-01-13 00:00:00+00:00,497260
2016-01-14 00:00:00+00:00,474524
2016-01-15 00:00:00+00:00,468569
2016-01-16 00:00:00+00:00,522452
2016-01-17 00:00:00+00:00,525241
2016-01-18 00:00:00+00:00,549451
2016-01-19 00:00:00+00:00,523675
2016-01-20 00:00:00+00:00,664292
2016-01-21 00:00:00+00:00,561160
2016-01-22 00:00:00+00:00,586156
2016-01-23 00:00:00+00:00,490179
2016-01-24 00:00:00+00:00,495890
2016-01-25 00:00:00+00:00,571620
2016-01-26 00:00:00+00:00,588616
2016-01-27 00:00:00+00:00,573181
2016-01-28 00:00:00+00:00,583526
2016-01-29 00:00:00+00:00,581080
2016-01-30 00:00:00+00:00,516179
2016-01-31 00:00:00+00:00,489188
2016-02-01 00:00:00+00:00,647337
2016-02-02 00:00:00+00:00,751638
2016-02-03 00:00:00+00:00,604842
2016-02-04 00:00:00+00:00,547801
2016-02-05 00:00:00+00:00,592090
2016-02-06 00:00:00+00:00,562434
2016-02-07 00:00:00+00:00,561116
2016-02-08 00:00:00+00:00,572565
2016-02-09 00:00:00+00:00,576903
2016-02-10 00:00:00+00:00,577983
2016-02-11 00:00:00+00:00,614340
2016-02-12 00:00:00+00:00,515643
2016-02-13 00:00:00+00:00,481022
2016-02-14 00:00:00+00:00,504174
2016-02-15 00:00:00+00:00,574725
2016-02-16 00:00:00+00:00,517712
2016-02-17 00:00:00+00:00,592024
2016-02-18 00:00:00+00:00,539236
2016-02-19 00:00:00+00:00,556203
2016-02-20 00:00:00+00:00,541453
2016-02-21 00:00:00+00:00,525213
2016-02-22 00:00:00+00:00,555906
2016-02-23 00:00:00+00:00,592230
2016-02-24 00:00:00+00:00,525934
2016-02-25 00:00:00+00:00,623261
2016-02-26 00:00:00+00:00,524041
2016-02-27 00:00:00+00:00,491418
2016-02-28 00:00:00+00:00,502510
2016-02-29 00:00:00+00:00,587748
2016-03-01 00:00:00+00:00,623397
2016-03-02 00:00:00+00:00,697896
2016-03-03 00:00:00+00:00,604673
2016-03-04 00:00:00+00:00,620156
2016-03-05 00:00:00+00:00,583466
2016-03-06 00:00:00+00:00,463073
2016-03-07 00:00:00+00:00,464966
2016-03-08 00:00:00+00:00,510735
2016-03-09 00:00:00+00:00,644423
2016-03-10 00:00:00+00:00,522298
2016-03-11 00:00:00+00:00,480350
2016-03-12 00:00:00+00:00,404701
2016-03-13 00:00:00+00:00,413701
2016-03-14 00:00:00+00:00,552550
2016-03-15 00:00:00+00:00,528101
2016-03-16 00:00:00+00:00,503702
2016-03-17 00:00:00+00:00,509757
2016-03-18 00:00:00+00:00,479074
2016-03-19 00:00:00+00:00,419472
2016-03-20 00:00:00+00:00,475575
2016-03-21 00:00:00+00:00,517677
2016-03-22 00:00:00+00:00,505090
2016-03-23 00:00:00+00:00,494363
2016-03-24 00:00:00+00:00,489712
2016-03-25 00:00:00+00:00,449518
2016-03-26 00:00:00+00:00,487780
2016-03-27 00:00:00+00:00,437136
2016-03-28 00:00:00+00:00,580653
2016-03-29 00:00:00+00:00,685771
2016-03-30 00:00:00+00:00,546275
2016-03-31 00:00:00+00:00,501825
2016-04-01 00:00:00+00:00,576794
2016-04-02 00:00:00+00:00,564074
2016-04-03 00:00:00+00:00,510038
2016-04-04 00:00:00+00:00,540424
2016-04-05 00:00:00+00:00,558466
2016-04-06 00:00:00+00:00,529754
2016-04-07 00:00:00+00:00,502596
2016-04-08 00:00:00+00:00,489475
2016-04-09 00:00:00+00:00,502176
2016-04-10 00:00:00+00:00,455535
2016-04-11 00:00:00+00:00,553435
2016-04-12 00:00:00+00:00,579620
2016-04-13 00:00:00+00:00,529487
2016-04-14 00:00:00+00:00,532442
2016-04-15 00:00:00+00:00,505442
2016-04-16 00:00:00+00:00,444067
2016-04-17 00:00:00+00:00,492119
2016-04-18 00:00:00+00:00,520708
2016-04-19 00:00:00+00:00,520577
2016-04-20 00:00:00+00:00,538864
2016-04-21 00:00:00+00:00,515545
2016-04-22 00:00:00+00:00,521772
2016-04-23 00:00:00+00:00,438435
2016-04-24 00:00:00+00:00,444915
2016-04-25 00:00:00+00:00,522537
2016-04-26 00:00:00+00:00,570008
2016-04-27 00:00:00+00:00,532268
2016-04-28 00:00:00+00:00,558322
2016-04-29 00:00:00+00:00,592747
2016-04-30 00:00:00+00:00,513442
2016-05-01 00:00:00+00:00,446578
2016-05-02 00:00:00+00:00,560886
2016-05-03 00:00:00+00:00,552353
2016-05-04 00:00:00+00:00,555649
2016-05-05 00:00:00+00:00,510229
2016-05-06 00:00:00+00:00,510349
2016-05-07 00:00:00+00:00,446868
2016-05-08 00:00:00+00:00,449331
2016-05-09 00:00:00+00:00,507464
2016-05-10 00:00:00+00:00,539764
2016-05-11 00:00:00+00:00,500904
2016-05-12 00:00:00+00:00,497076
2016-05-13 00:00:00+00:00,530457
2016-05-14 00:00:00+00:00,525982
2016-05-15 00:00:00+00:00,499098
2016-05-16 00:00:00+00:00,572219
2016-05-17 00:00:00+00:00,562090
2016-05-18 00:00:00+00:00,612608
2016-05-19 00:00:00+00:00,528364
2016-05-20 00:00:00+00:00,525835
2016-05-21 00:00:00+00:00,568656
2016-05-22 00:00:00+00:00,501458
2016-05-23 00:00:00+00:00,545336
2016-05-24 00:00:00+00:00,574674
2016-05-25 00:00:00+00:00,553130
2016-05-26 00:00:00+00:00,526974
2016-05-27 00:00:00+00:00,637289
2016-05-28 00:00:00+00:00,535715
2016-05-29 00:00:00+00:00,462759
2016-05-30 00:00:00+00:00,599917
2016-05-31 00:00:00+00:00,509750
2016-06-01 00:00:00+00:00,547477
2016-06-02 00:00:00+00:00,515997
2016-06-03 00:00:00+00:00,539247
2016-06-04 00:00:00+00:00,454712
2016-06-05 00:00:00+00:00,486863
2016-06-06 00:00:00+00:00,550952
2016-06-07 00:00:00+00:00,511845
2016-06-08 00:00:00+00:00,536012
2016-06-09 00:00:00+00:00,539065
2016-06-10 00:00:00+00:00,541940
2016-06-11 00:00:00+00:00,505679
2016-06-12 00:00:00+00:00,550303
2016-06-13 00:00:00+00:00,681986
2016-06-14 00:00:00+00:00,550590
2016-06-15 00:00:00+00:00,646627
2016-06-16 00:00:00+00:00,653142
2016-06-17 00:00:00+00:00,632743
2016-06-18 00:00:00+00:00,605915
2016-06-19 00:00:00+00:00,587920
2016-06-20 00:00:00+00:00,587369
2016-06-21 00:00:00+00:00,624750
2016-06-22 00:00:00+00:00,568414
2016-06-23 00:00:00+00:00,585565
2016-06-24 00:00:00+00:00,539515
2016-06-25 00:00:00+00:00,572004
2016-06-26 00:00:00+00:00,509463
2016-06-27 00:00:00+00:00,526281
2016-06-28 00:00:00+00:00,515012
2016-06-29 00:00:00+00:00,507680
2016-06-30 00:00:00+00:00,539600
2016-07-01 00:00:00+00:00,541179
2016-07-02 00:00:00+00:00,463878
2016-07-03 00:00:00+00:00,438764
2016-07-04 00:00:00+00:00,509417
2016-07-05 00:00:00+00:00,518749
2016-07-06 00:00:00+00:00,513051
2016-07-07 00:00:00+00:00,515390
2016-07-08 00:00:00+00:00,510188
2016-07-09 00:00:00+00:00,440511
2016-07-10 00:00:00+00:00,423383
2016-07-11 00:00:00+00:00,508445
2016-07-12 00:00:00+00:00,504939
2016-07-13 00:00:00+00:00,474781
2016-07-14 00:00:00+00:00,508487
2016-07-15 00:00:00+00:00,475071
2016-07-16 00:00:00+00:00,515282
2016-07-17 00:00:00+00:00,508093
2016-07-18 00:00:00+00:00,542350
2016-07-19 00:00:00+00:00,489650
2016-07-20 00:00:00+00:00,558836
2016-07-21 00:00:00+00:00,478059
2016-07-22 00:00:00+00:00,501386
2016-07-23 00:00:00+00:00,481917
2016-07-24 00:00:00+00:00,442330
2016-07-25 00:00:00+00:00,529260
2016-07-26 00:00:00+00:00,533268
2016-07-27 00:00:00+00:00,534989
2016-07-28 00:00:00+00:00,524507
2016-07-29 00:00:00+00:00,552145
2016-07-30 00:00:00+00:00,444772
2016-07-31 00:00:00+00:00,577580
2016-08-01 00:00:00+00:00,579275
2016-08-02 00:00:00+00:00,605113
2016-08-03 00:00:00+00:00,605366
2016-08-04 00:00:00+00:00,543073
2016-08-05 00:00:00+00:00,544788
2016-08-06 00:00:00+00:00,469800
2016-08-07 00:00:00+00:00,500905
2016-08-08 00:00:00+00:00,550523
2016-08-09 00:00:00+00:00,489229
2016-08-10 00:00:00+00:00,576818
2016-08-11 00:00:00+00:00,570927
2016-08-12 00:00:00+00:00,552649
2016-08-13 00:00:00+00:00,516099
2016-08-14 00:00:00+00:00,479949
2016-08-15 00:00:00+00:00,543450
2016-08-16 00:00:00+00:00,560507
2016-08-17 00:00:00+00:00,524159
2016-08-18 00:00:00+00:00,556532
2016-08-19 00:00:00+00:00,557304
2016-08-20 00:00:00+00:00,521651
2016-08-21 00:00:00+00:00,472639
2016-08-22 00:00:00+00:00,570226
2016-08-23 00:00:00+00:00,558721
2016-08-24 00:00:00+00:00,523350
2016-08-25 00:00:00+00:00,505835
2016-08-26 00:00:00+00:00,498501
2016-08-27 00:00:00+00:00,461445
2016-08-28 00:00:00+00:00,432996
2016-08-29 00:00:00+00:00,570474
2016-08-30 00:00:00+00:00,565651
2016-08-31 00:00:00+00:00,513723
2016-09-01 00:00:00+00:00,539468
2016-09-02 00:00:00+00:00,503554
2016-09-03 00:00:00+00:00,450268
2016-09-04 00:00:00+00:00,499462
2016-09-05 00:00:00+00:00,558669
2016-09-06 00:00:00+00:00,536253
2016-09-07 00:00:00+00:00,571583
2016-09-08 00:00:00+00:00,535440
2016-09-09 00:00:00+00:00,545426
2016-09-10 00:00:00+00:00,472976
2016-09-11 00:00:00+00:00,468317
2016-09-12 00:00:00+00:00,518847
2016-09-13 00:00:00+00:00,607310
2016-09-14 00:00:00+00:00,563073
2016-09-15 00:00:00+00:00,536733
2016-09-16 00:00:00+00:00,515737
2016-09-17 00:00:00+00:00,562558
2016-09-18 00:00:00+00:00,457439
2016-09-19 00:00:00+00:00,514742
2016-09-20 00:00:00+00:00,544479
2016-09-21 00:00:00+00:00,554935
2016-09-22 00:00:00+00:00,497225
2016-09-23 00:00:00+00:00,517879
2016-09-24 00:00:00+00:00,496196
2016-09-25 00:00:00+00:00,510807
2016-09-26 00:00:00+00:00,549188
2016-09-27 00:00:00+00:00,620379
2016-09-28 00:00:00+00:00,547131
2016-09-29 00:00:00+00:00,567928
2016-09-30 00:00:00+00:00,575225
2016-10-01 00:00:00+00:00,530448
2016-10-02 00:00:00+00:00,495939
