Time,seller-exhaustion-constant-btc-24h
2011-11-12 00:00:00+00:00,0.06344933903411636
2011-11-13 00:00:00+00:00,0.05715115874691273
2011-11-14 00:00:00+00:00,0.056330411804990106
2011-11-15 00:00:00+00:00,0.06006420648885627
2011-11-16 00:00:00+00:00,0.07454433532171086
2011-11-17 00:00:00+00:00,0.06586152920099708
2011-11-18 00:00:00+00:00,0.06629101261114607
2011-11-19 00:00:00+00:00,0.08332623892478803
2011-11-20 00:00:00+00:00,0.06956898861243029
2011-11-21 00:00:00+00:00,0.09244945822179704
2011-11-22 00:00:00+00:00,0.09303823002529364
2011-11-23 00:00:00+00:00,0.09367423515173778
2011-11-24 00:00:00+00:00,0.09845791965967862
2011-11-25 00:00:00+00:00,0.08652612679035357
2011-11-26 00:00:00+00:00,0.09665461903631986
2011-11-27 00:00:00+00:00,0.0981363362043665
2011-11-28 00:00:00+00:00,0.09414340258499486
2011-11-29 00:00:00+00:00,0.07053542409904362
2011-11-30 00:00:00+00:00,0.07066273820127267
2011-12-01 00:00:00+00:00,0.06539035109838832
2011-12-02 00:00:00+00:00,0.0729209753399657
2011-12-03 00:00:00+00:00,0.06477918588392406
2011-12-04 00:00:00+00:00,0.06202284180496662
2011-12-05 00:00:00+00:00,0.06661110626429895
2011-12-06 00:00:00+00:00,0.06019352494816652
2011-12-07 00:00:00+00:00,0.057556287045016905
2011-12-08 00:00:00+00:00,0.06481649326150704
2011-12-09 00:00:00+00:00,0.059603087551118976
2011-12-10 00:00:00+00:00,0.0669944167036761
2011-12-11 00:00:00+00:00,0.06643461278938496
2011-12-12 00:00:00+00:00,0.0669810186626466
2011-12-13 00:00:00+00:00,0.068490256429814
2011-12-14 00:00:00+00:00,0.06804352171407932
2011-12-15 00:00:00+00:00,0.07302564954280696
2011-12-16 00:00:00+00:00,0.07330103792292603
2011-12-17 00:00:00+00:00,0.0702111350994183
2011-12-18 00:00:00+00:00,0.06986245017784028
2011-12-19 00:00:00+00:00,0.07029580872085146
2011-12-20 00:00:00+00:00,0.06533944062604287
2011-12-21 00:00:00+00:00,0.06809851580286186
2011-12-22 00:00:00+00:00,0.07154442498195848
2011-12-23 00:00:00+00:00,0.0736584727539135
2011-12-24 00:00:00+00:00,0.0753666618441967
