Time,total-addresses-btc-24h
2014-08-02 00:00:00+00:00,42844574
2014-08-03 00:00:00+00:00,42907085
2014-08-04 00:00:00+00:00,42984530
2014-08-05 00:00:00+00:00,43096656
2014-08-06 00:00:00+00:00,43210455
2014-08-07 00:00:00+00:00,43305586
2014-08-08 00:00:00+00:00,43403567
2014-08-09 00:00:00+00:00,43484650
2014-08-10 00:00:00+00:00,43564474
2014-08-11 00:00:00+00:00,43672854
2014-08-12 00:00:00+00:00,43785906
2014-08-13 00:00:00+00:00,43898655
2014-08-14 00:00:00+00:00,44004090
2014-08-15 00:00:00+00:00,44104830
2014-08-16 00:00:00+00:00,44203842
2014-08-17 00:00:00+00:00,44285107
2014-08-18 00:00:00+00:00,44389574
2014-08-19 00:00:00+00:00,44497296
2014-08-20 00:00:00+00:00,44606009
2014-08-21 00:00:00+00:00,44712056
2014-08-22 00:00:00+00:00,44812350
2014-08-23 00:00:00+00:00,44893784
2014-08-24 00:00:00+00:00,44977697
2014-08-25 00:00:00+00:00,45076016
2014-08-26 00:00:00+00:00,45182907
2014-08-27 00:00:00+00:00,45285315
2014-08-28 00:00:00+00:00,45383799
2014-08-29 00:00:00+00:00,45472978
2014-08-30 00:00:00+00:00,45553375
2014-08-31 00:00:00+00:00,45631292
2014-09-01 00:00:00+00:00,45723189
2014-09-02 00:00:00+00:00,45821701
2014-09-03 00:00:00+00:00,45915819
2014-09-04 00:00:00+00:00,46017781
2014-09-05 00:00:00+00:00,46119432
2014-09-06 00:00:00+00:00,46201804
2014-09-07 00:00:00+00:00,46293377
2014-09-08 00:00:00+00:00,46398734
2014-09-09 00:00:00+00:00,46516060
2014-09-10 00:00:00+00:00,46622330
2014-09-11 00:00:00+00:00,46718548
2014-09-12 00:00:00+00:00,46817385
2014-09-13 00:00:00+00:00,46901664
2014-09-14 00:00:00+00:00,47000316
2014-09-15 00:00:00+00:00,47103473
2014-09-16 00:00:00+00:00,47227561
2014-09-17 00:00:00+00:00,47335995
2014-09-18 00:00:00+00:00,47444081
2014-09-19 00:00:00+00:00,47538600
2014-09-20 00:00:00+00:00,47624055
2014-09-21 00:00:00+00:00,47692897
2014-09-22 00:00:00+00:00,47798681
2014-09-23 00:00:00+00:00,47908444
2014-09-24 00:00:00+00:00,48010473
2014-09-25 00:00:00+00:00,48119753
2014-09-26 00:00:00+00:00,48219592
2014-09-27 00:00:00+00:00,48305626
2014-09-28 00:00:00+00:00,48393007
2014-09-29 00:00:00+00:00,48497755
2014-09-30 00:00:00+00:00,48610318
2014-10-01 00:00:00+00:00,48728589
2014-10-02 00:00:00+00:00,48833778
2014-10-03 00:00:00+00:00,48917112
2014-10-04 00:00:00+00:00,48989226
2014-10-05 00:00:00+00:00,49079348
2014-10-06 00:00:00+00:00,49178822
2014-10-07 00:00:00+00:00,49290472
2014-10-08 00:00:00+00:00,49403054
2014-10-09 00:00:00+00:00,49512232
2014-10-10 00:00:00+00:00,49622301
2014-10-11 00:00:00+00:00,49709794
2014-10-12 00:00:00+00:00,49794894
2014-10-13 00:00:00+00:00,49907871
2014-10-14 00:00:00+00:00,50026411
2014-10-15 00:00:00+00:00,50145239
2014-10-16 00:00:00+00:00,50255504
2014-10-17 00:00:00+00:00,50363440
2014-10-18 00:00:00+00:00,50452229
2014-10-19 00:00:00+00:00,50537622
2014-10-20 00:00:00+00:00,50648716
2014-10-21 00:00:00+00:00,50769166
2014-10-22 00:00:00+00:00,50882597
2014-10-23 00:00:00+00:00,50998960
2014-10-24 00:00:00+00:00,51109355
2014-10-25 00:00:00+00:00,51203409
2014-10-26 00:00:00+00:00,51293809
2014-10-27 00:00:00+00:00,51413911
2014-10-28 00:00:00+00:00,51529804
2014-10-29 00:00:00+00:00,51649703
2014-10-30 00:00:00+00:00,51771321
2014-10-31 00:00:00+00:00,51887278
2014-11-01 00:00:00+00:00,51978543
2014-11-02 00:00:00+00:00,52082241
2014-11-03 00:00:00+00:00,52201468
2014-11-04 00:00:00+00:00,52319481
2014-11-05 00:00:00+00:00,52438170
2014-11-06 00:00:00+00:00,52561365
2014-11-07 00:00:00+00:00,52669009
2014-11-08 00:00:00+00:00,52757571
2014-11-09 00:00:00+00:00,52855541
2014-11-10 00:00:00+00:00,52968373
2014-11-11 00:00:00+00:00,53083722
2014-11-12 00:00:00+00:00,53219115
2014-11-13 00:00:00+00:00,53343655
2014-11-14 00:00:00+00:00,53463887
2014-11-15 00:00:00+00:00,53560347
2014-11-16 00:00:00+00:00,53654907
2014-11-17 00:00:00+00:00,53772208
2014-11-18 00:00:00+00:00,53890482
2014-11-19 00:00:00+00:00,54005819
2014-11-20 00:00:00+00:00,54130272
2014-11-21 00:00:00+00:00,54241896
2014-11-22 00:00:00+00:00,54339868
2014-11-23 00:00:00+00:00,54432631
2014-11-24 00:00:00+00:00,54539591
2014-11-25 00:00:00+00:00,54657854
2014-11-26 00:00:00+00:00,54773565
2014-11-27 00:00:00+00:00,54891380
2014-11-28 00:00:00+00:00,55004516
2014-11-29 00:00:00+00:00,55103375
2014-11-30 00:00:00+00:00,55210386
2014-12-01 00:00:00+00:00,55325927
2014-12-02 00:00:00+00:00,55470197
2014-12-03 00:00:00+00:00,55600603
2014-12-04 00:00:00+00:00,55728682
2014-12-05 00:00:00+00:00,55850155
2014-12-06 00:00:00+00:00,55949374
2014-12-07 00:00:00+00:00,56045158
2014-12-08 00:00:00+00:00,56176182
2014-12-09 00:00:00+00:00,56303108
2014-12-10 00:00:00+00:00,56430353
2014-12-11 00:00:00+00:00,56549793
2014-12-12 00:00:00+00:00,56670614
2014-12-13 00:00:00+00:00,56777296
2014-12-14 00:00:00+00:00,56893767
2014-12-15 00:00:00+00:00,57025734
2014-12-16 00:00:00+00:00,57176999
2014-12-17 00:00:00+00:00,57326158
2014-12-18 00:00:00+00:00,57459281
2014-12-19 00:00:00+00:00,57575726
2014-12-20 00:00:00+00:00,57700958
2014-12-21 00:00:00+00:00,57810430
2014-12-22 00:00:00+00:00,57949505
2014-12-23 00:00:00+00:00,58086723
2014-12-24 00:00:00+00:00,58195110
2014-12-25 00:00:00+00:00,58279981
2014-12-26 00:00:00+00:00,58378402
2014-12-27 00:00:00+00:00,58482001
2014-12-28 00:00:00+00:00,58584414
2014-12-29 00:00:00+00:00,58692617
2014-12-30 00:00:00+00:00,58806545
2014-12-31 00:00:00+00:00,58907810
2015-01-01 00:00:00+00:00,58980509
2015-01-02 00:00:00+00:00,59084374
2015-01-03 00:00:00+00:00,59194085
2015-01-04 00:00:00+00:00,59306236
2015-01-05 00:00:00+00:00,59433331
2015-01-06 00:00:00+00:00,59554723
2015-01-07 00:00:00+00:00,59674356
2015-01-08 00:00:00+00:00,59805490
2015-01-09 00:00:00+00:00,59933642
2015-01-10 00:00:00+00:00,60057850
2015-01-11 00:00:00+00:00,60169085
2015-01-12 00:00:00+00:00,60292644
2015-01-13 00:00:00+00:00,60439006
2015-01-14 00:00:00+00:00,60596003
2015-01-15 00:00:00+00:00,60755990
2015-01-16 00:00:00+00:00,60895278
2015-01-17 00:00:00+00:00,61029833
2015-01-18 00:00:00+00:00,61144351
2015-01-19 00:00:00+00:00,61275153
2015-01-20 00:00:00+00:00,61406125
2015-01-21 00:00:00+00:00,61538176
2015-01-22 00:00:00+00:00,61667720
2015-01-23 00:00:00+00:00,61784237
2015-01-24 00:00:00+00:00,61888510
2015-01-25 00:00:00+00:00,62012946
2015-01-26 00:00:00+00:00,62153865
2015-01-27 00:00:00+00:00,62295094
2015-01-28 00:00:00+00:00,62392829
2015-01-29 00:00:00+00:00,62503909
2015-01-30 00:00:00+00:00,62601222
2015-01-31 00:00:00+00:00,62735294
2015-02-01 00:00:00+00:00,62846061
2015-02-02 00:00:00+00:00,62964436
2015-02-03 00:00:00+00:00,63100692
2015-02-04 00:00:00+00:00,63232533
2015-02-05 00:00:00+00:00,63352911
2015-02-06 00:00:00+00:00,63474160
2015-02-07 00:00:00+00:00,63579990
2015-02-08 00:00:00+00:00,63688847
2015-02-09 00:00:00+00:00,63815964
2015-02-10 00:00:00+00:00,63939286
2015-02-11 00:00:00+00:00,64068233
2015-02-12 00:00:00+00:00,64196524
2015-02-13 00:00:00+00:00,64363203
2015-02-14 00:00:00+00:00,64487142
2015-02-15 00:00:00+00:00,64612126
2015-02-16 00:00:00+00:00,64745541
2015-02-17 00:00:00+00:00,64890812
2015-02-18 00:00:00+00:00,65024488
2015-02-19 00:00:00+00:00,65141062
2015-02-20 00:00:00+00:00,65266684
2015-02-21 00:00:00+00:00,65384512
2015-02-22 00:00:00+00:00,65496301
2015-02-23 00:00:00+00:00,65627531
2015-02-24 00:00:00+00:00,65760190
2015-02-25 00:00:00+00:00,65893925
2015-02-26 00:00:00+00:00,66024844
2015-02-27 00:00:00+00:00,66155936
2015-02-28 00:00:00+00:00,66266394
2015-03-01 00:00:00+00:00,66381679
2015-03-02 00:00:00+00:00,66525600
2015-03-03 00:00:00+00:00,66674152
2015-03-04 00:00:00+00:00,66806390
2015-03-05 00:00:00+00:00,66951113
2015-03-06 00:00:00+00:00,67077083
2015-03-07 00:00:00+00:00,67188461
2015-03-08 00:00:00+00:00,67289302
2015-03-09 00:00:00+00:00,67419389
2015-03-10 00:00:00+00:00,67560075
2015-03-11 00:00:00+00:00,67700533
2015-03-12 00:00:00+00:00,67833591
2015-03-13 00:00:00+00:00,67961749
2015-03-14 00:00:00+00:00,68081734
2015-03-15 00:00:00+00:00,68183522
2015-03-16 00:00:00+00:00,68313437
2015-03-17 00:00:00+00:00,68438212
2015-03-18 00:00:00+00:00,68558852
2015-03-19 00:00:00+00:00,68690519
2015-03-20 00:00:00+00:00,68822495
2015-03-21 00:00:00+00:00,68934505
2015-03-22 00:00:00+00:00,69047386
2015-03-23 00:00:00+00:00,69179216
2015-03-24 00:00:00+00:00,69300519
2015-03-25 00:00:00+00:00,69425955
2015-03-26 00:00:00+00:00,69548832
2015-03-27 00:00:00+00:00,69675550
2015-03-28 00:00:00+00:00,69782979
2015-03-29 00:00:00+00:00,69892178
2015-03-30 00:00:00+00:00,70030614
2015-03-31 00:00:00+00:00,70177502
2015-04-01 00:00:00+00:00,70337408
2015-04-02 00:00:00+00:00,70487709
2015-04-03 00:00:00+00:00,70617549
2015-04-04 00:00:00+00:00,70729772
2015-04-05 00:00:00+00:00,70834499
2015-04-06 00:00:00+00:00,70963376
2015-04-07 00:00:00+00:00,71106251
2015-04-08 00:00:00+00:00,71251962
2015-04-09 00:00:00+00:00,71394205
2015-04-10 00:00:00+00:00,71535920
2015-04-11 00:00:00+00:00,71659469
2015-04-12 00:00:00+00:00,71768438
2015-04-13 00:00:00+00:00,71911793
2015-04-14 00:00:00+00:00,72049540
2015-04-15 00:00:00+00:00,72173631
2015-04-16 00:00:00+00:00,72297001
2015-04-17 00:00:00+00:00,72418365
2015-04-18 00:00:00+00:00,72526134
2015-04-19 00:00:00+00:00,72631448
2015-04-20 00:00:00+00:00,72760669
2015-04-21 00:00:00+00:00,72895754
2015-04-22 00:00:00+00:00,73034807
2015-04-23 00:00:00+00:00,73171922
2015-04-24 00:00:00+00:00,73306241
2015-04-25 00:00:00+00:00,73426278
2015-04-26 00:00:00+00:00,73539762
2015-04-27 00:00:00+00:00,73677195
2015-04-28 00:00:00+00:00,73815819
2015-04-29 00:00:00+00:00,73960870
2015-04-30 00:00:00+00:00,74100400
2015-05-01 00:00:00+00:00,74224032
2015-05-02 00:00:00+00:00,74344665
2015-05-03 00:00:00+00:00,74443518
2015-05-04 00:00:00+00:00,74571619
2015-05-05 00:00:00+00:00,74717203
2015-05-06 00:00:00+00:00,74865819
2015-05-07 00:00:00+00:00,75008675
2015-05-08 00:00:00+00:00,75150457
2015-05-09 00:00:00+00:00,75267417
2015-05-10 00:00:00+00:00,75374776
2015-05-11 00:00:00+00:00,75517368
2015-05-12 00:00:00+00:00,75664501
2015-05-13 00:00:00+00:00,75801516
2015-05-14 00:00:00+00:00,75935305
2015-05-15 00:00:00+00:00,76068630
2015-05-16 00:00:00+00:00,76194980
2015-05-17 00:00:00+00:00,76300422
2015-05-18 00:00:00+00:00,76424325
2015-05-19 00:00:00+00:00,76565416
2015-05-20 00:00:00+00:00,76705206
2015-05-21 00:00:00+00:00,76834373
2015-05-22 00:00:00+00:00,76965239
2015-05-23 00:00:00+00:00,77071488
2015-05-24 00:00:00+00:00,77189014
2015-05-25 00:00:00+00:00,77318099
2015-05-26 00:00:00+00:00,77458530
2015-05-27 00:00:00+00:00,77600370
2015-05-28 00:00:00+00:00,77740131
2015-05-29 00:00:00+00:00,77899533
2015-05-30 00:00:00+00:00,78062905
2015-05-31 00:00:00+00:00,78199723
2015-06-01 00:00:00+00:00,78370354
2015-06-02 00:00:00+00:00,78540233
2015-06-03 00:00:00+00:00,78709013
2015-06-04 00:00:00+00:00,78865453
2015-06-05 00:00:00+00:00,79013220
2015-06-06 00:00:00+00:00,79138322
2015-06-07 00:00:00+00:00,79246174
2015-06-08 00:00:00+00:00,79361722
2015-06-09 00:00:00+00:00,79517346
2015-06-10 00:00:00+00:00,79709382
2015-06-11 00:00:00+00:00,79870768
2015-06-12 00:00:00+00:00,80037578
2015-06-13 00:00:00+00:00,80166673
2015-06-14 00:00:00+00:00,80307504
2015-06-15 00:00:00+00:00,80481864
2015-06-16 00:00:00+00:00,80638687
2015-06-17 00:00:00+00:00,80821378
2015-06-18 00:00:00+00:00,80983286
2015-06-19 00:00:00+00:00,81151267
2015-06-20 00:00:00+00:00,81277971
2015-06-21 00:00:00+00:00,81397386
2015-06-22 00:00:00+00:00,81541063
2015-06-23 00:00:00+00:00,81709257
2015-06-24 00:00:00+00:00,81859467
2015-06-25 00:00:00+00:00,81976848
2015-06-26 00:00:00+00:00,82146525
2015-06-27 00:00:00+00:00,82295816
2015-06-28 00:00:00+00:00,82419843
2015-06-29 00:00:00+00:00,82572928
2015-06-30 00:00:00+00:00,82759605
2015-07-01 00:00:00+00:00,82930698
2015-07-02 00:00:00+00:00,83117339
2015-07-03 00:00:00+00:00,83287143
2015-07-04 00:00:00+00:00,83422678
2015-07-05 00:00:00+00:00,83575443
2015-07-06 00:00:00+00:00,83783324
2015-07-07 00:00:00+00:00,83991465
2015-07-08 00:00:00+00:00,84203223
2015-07-09 00:00:00+00:00,84391983
2015-07-10 00:00:00+00:00,84581281
2015-07-11 00:00:00+00:00,84752022
2015-07-12 00:00:00+00:00,84915150
2015-07-13 00:00:00+00:00,85078744
2015-07-14 00:00:00+00:00,85235041
2015-07-15 00:00:00+00:00,85386128
2015-07-16 00:00:00+00:00,85533725
2015-07-17 00:00:00+00:00,85674271
2015-07-18 00:00:00+00:00,85801653
2015-07-19 00:00:00+00:00,85917698
2015-07-20 00:00:00+00:00,86079957
2015-07-21 00:00:00+00:00,86263567
2015-07-22 00:00:00+00:00,86437518
2015-07-23 00:00:00+00:00,86583190
2015-07-24 00:00:00+00:00,86730095
2015-07-25 00:00:00+00:00,86854616
2015-07-26 00:00:00+00:00,86980133
2015-07-27 00:00:00+00:00,87130567
2015-07-28 00:00:00+00:00,87285006
2015-07-29 00:00:00+00:00,87471432
2015-07-30 00:00:00+00:00,87632771
2015-07-31 00:00:00+00:00,87804148
2015-08-01 00:00:00+00:00,87953380
2015-08-02 00:00:00+00:00,88079094
2015-08-03 00:00:00+00:00,88227935
2015-08-04 00:00:00+00:00,88397819
2015-08-05 00:00:00+00:00,88573104
2015-08-06 00:00:00+00:00,88737458
2015-08-07 00:00:00+00:00,88883828
2015-08-08 00:00:00+00:00,89019273
2015-08-09 00:00:00+00:00,89127314
2015-08-10 00:00:00+00:00,89272375
2015-08-11 00:00:00+00:00,89421151
2015-08-12 00:00:00+00:00,89577265
2015-08-13 00:00:00+00:00,89730329
2015-08-14 00:00:00+00:00,89879544
2015-08-15 00:00:00+00:00,90012681
2015-08-16 00:00:00+00:00,90133965
2015-08-17 00:00:00+00:00,90286223
2015-08-18 00:00:00+00:00,90448575
2015-08-19 00:00:00+00:00,90608803
2015-08-20 00:00:00+00:00,90759751
2015-08-21 00:00:00+00:00,90923404
2015-08-22 00:00:00+00:00,91084387
2015-08-23 00:00:00+00:00,91216600
2015-08-24 00:00:00+00:00,91378451
2015-08-25 00:00:00+00:00,91534449
2015-08-26 00:00:00+00:00,91689714
2015-08-27 00:00:00+00:00,91846823
2015-08-28 00:00:00+00:00,92007430
2015-08-29 00:00:00+00:00,92150425
2015-08-30 00:00:00+00:00,92277987
2015-08-31 00:00:00+00:00,92436958
2015-09-01 00:00:00+00:00,92602942
2015-09-02 00:00:00+00:00,92779749
2015-09-03 00:00:00+00:00,92945073
2015-09-04 00:00:00+00:00,93085178
2015-09-05 00:00:00+00:00,93245828
2015-09-06 00:00:00+00:00,93383637
2015-09-07 00:00:00+00:00,93556134
2015-09-08 00:00:00+00:00,93740146
2015-09-09 00:00:00+00:00,93918746
2015-09-10 00:00:00+00:00,94081328
2015-09-11 00:00:00+00:00,94267706
2015-09-12 00:00:00+00:00,94416682
2015-09-13 00:00:00+00:00,94553546
2015-09-14 00:00:00+00:00,94718667
2015-09-15 00:00:00+00:00,94892344
2015-09-16 00:00:00+00:00,95059128
2015-09-17 00:00:00+00:00,95231839
2015-09-18 00:00:00+00:00,95401816
2015-09-19 00:00:00+00:00,95545896
2015-09-20 00:00:00+00:00,95708948
2015-09-21 00:00:00+00:00,95914759
2015-09-22 00:00:00+00:00,96121149
2015-09-23 00:00:00+00:00,96283319
2015-09-24 00:00:00+00:00,96444563
2015-09-25 00:00:00+00:00,96608202
2015-09-26 00:00:00+00:00,96749061
2015-09-27 00:00:00+00:00,96882115
2015-09-28 00:00:00+00:00,97045948
2015-09-29 00:00:00+00:00,97224484
2015-09-30 00:00:00+00:00,97387992
2015-10-01 00:00:00+00:00,97546243
2015-10-02 00:00:00+00:00,97710526
2015-10-03 00:00:00+00:00,97848623
2015-10-04 00:00:00+00:00,97966260
2015-10-05 00:00:00+00:00,98101630
2015-10-06 00:00:00+00:00,98252386
2015-10-07 00:00:00+00:00,98411733
2015-10-08 00:00:00+00:00,98590537
2015-10-09 00:00:00+00:00,98720118
2015-10-10 00:00:00+00:00,98864708
2015-10-11 00:00:00+00:00,98979055
2015-10-12 00:00:00+00:00,99119659
2015-10-13 00:00:00+00:00,99265017
2015-10-14 00:00:00+00:00,99430762
2015-10-15 00:00:00+00:00,99630541
2015-10-16 00:00:00+00:00,99807894
2015-10-17 00:00:00+00:00,99978581
2015-10-18 00:00:00+00:00,100128710
2015-10-19 00:00:00+00:00,100311282
2015-10-20 00:00:00+00:00,100501238
2015-10-21 00:00:00+00:00,100690568
2015-10-22 00:00:00+00:00,100875344
2015-10-23 00:00:00+00:00,101057818
2015-10-24 00:00:00+00:00,101243297
2015-10-25 00:00:00+00:00,101411569
2015-10-26 00:00:00+00:00,101575748
2015-10-27 00:00:00+00:00,101752476
2015-10-28 00:00:00+00:00,101930490
2015-10-29 00:00:00+00:00,102112697
2015-10-30 00:00:00+00:00,102302320
2015-10-31 00:00:00+00:00,102483561
2015-11-01 00:00:00+00:00,102653246
2015-11-02 00:00:00+00:00,102855961
2015-11-03 00:00:00+00:00,103093476
2015-11-04 00:00:00+00:00,103358572
2015-11-05 00:00:00+00:00,103586912
2015-11-06 00:00:00+00:00,103798443
2015-11-07 00:00:00+00:00,103991064
2015-11-08 00:00:00+00:00,104173792
2015-11-09 00:00:00+00:00,104370474
2015-11-10 00:00:00+00:00,104568947
2015-11-11 00:00:00+00:00,104764154
2015-11-12 00:00:00+00:00,104954367
2015-11-13 00:00:00+00:00,105142659
2015-11-14 00:00:00+00:00,105322268
2015-11-15 00:00:00+00:00,105497786
2015-11-16 00:00:00+00:00,105691953
2015-11-17 00:00:00+00:00,105894626
2015-11-18 00:00:00+00:00,106114338
2015-11-19 00:00:00+00:00,106305980
2015-11-20 00:00:00+00:00,106492414
2015-11-21 00:00:00+00:00,106674553
2015-11-22 00:00:00+00:00,106836538
2015-11-23 00:00:00+00:00,107013628
2015-11-24 00:00:00+00:00,107208929
2015-11-25 00:00:00+00:00,107397401
2015-11-26 00:00:00+00:00,107591260
2015-11-27 00:00:00+00:00,107771805
2015-11-28 00:00:00+00:00,107964738
2015-11-29 00:00:00+00:00,108110803
2015-11-30 00:00:00+00:00,108341220
2015-12-01 00:00:00+00:00,108561193
2015-12-02 00:00:00+00:00,108786005
2015-12-03 00:00:00+00:00,108975611
2015-12-04 00:00:00+00:00,109177288
2015-12-05 00:00:00+00:00,109402025
2015-12-06 00:00:00+00:00,109601869
2015-12-07 00:00:00+00:00,109822769
2015-12-08 00:00:00+00:00,110051960
2015-12-09 00:00:00+00:00,110323269
2015-12-10 00:00:00+00:00,110616303
2015-12-11 00:00:00+00:00,110880894
2015-12-12 00:00:00+00:00,111158501
2015-12-13 00:00:00+00:00,111382223
2015-12-14 00:00:00+00:00,111649919
2015-12-15 00:00:00+00:00,111911591
2015-12-16 00:00:00+00:00,112165898
2015-12-17 00:00:00+00:00,112411014
2015-12-18 00:00:00+00:00,112655772
2015-12-19 00:00:00+00:00,112908761
2015-12-20 00:00:00+00:00,113134131
2015-12-21 00:00:00+00:00,113388854
2015-12-22 00:00:00+00:00,113636968
2015-12-23 00:00:00+00:00,113890428
2015-12-24 00:00:00+00:00,114127484
2015-12-25 00:00:00+00:00,114322588
2015-12-26 00:00:00+00:00,114509588
2015-12-27 00:00:00+00:00,114681589
2015-12-28 00:00:00+00:00,114883369
2015-12-29 00:00:00+00:00,115095119
2015-12-30 00:00:00+00:00,115301589
2015-12-31 00:00:00+00:00,115483768
2016-01-01 00:00:00+00:00,115629296
2016-01-02 00:00:00+00:00,115810686
2016-01-03 00:00:00+00:00,115983606
2016-01-04 00:00:00+00:00,116198416
2016-01-05 00:00:00+00:00,116419547
2016-01-06 00:00:00+00:00,116624714
2016-01-07 00:00:00+00:00,116851406
2016-01-08 00:00:00+00:00,117067608
2016-01-09 00:00:00+00:00,117288723
2016-01-10 00:00:00+00:00,117492140
2016-01-11 00:00:00+00:00,117723289
2016-01-12 00:00:00+00:00,117960074
2016-01-13 00:00:00+00:00,118183244
2016-01-14 00:00:00+00:00,118407117
2016-01-15 00:00:00+00:00,118628014
2016-01-16 00:00:00+00:00,118882076
2016-01-17 00:00:00+00:00,119128878
2016-01-18 00:00:00+00:00,119381860
2016-01-19 00:00:00+00:00,119592591
2016-01-20 00:00:00+00:00,119861785
2016-01-21 00:00:00+00:00,120133961
2016-01-22 00:00:00+00:00,120393674
2016-01-23 00:00:00+00:00,120630106
2016-01-24 00:00:00+00:00,120866209
2016-01-25 00:00:00+00:00,121140581
2016-01-26 00:00:00+00:00,121428098
2016-01-27 00:00:00+00:00,121707305
2016-01-28 00:00:00+00:00,122000559
2016-01-29 00:00:00+00:00,122293833
2016-01-30 00:00:00+00:00,122543689
2016-01-31 00:00:00+00:00,122767413
2016-02-01 00:00:00+00:00,123048042
2016-02-02 00:00:00+00:00,123370902
2016-02-03 00:00:00+00:00,123618464
2016-02-04 00:00:00+00:00,123866775
2016-02-05 00:00:00+00:00,124139344
2016-02-06 00:00:00+00:00,124404862
2016-02-07 00:00:00+00:00,124677450
2016-02-08 00:00:00+00:00,124938994
2016-02-09 00:00:00+00:00,125215631
2016-02-10 00:00:00+00:00,125489974
2016-02-11 00:00:00+00:00,125769228
2016-02-12 00:00:00+00:00,126035926
2016-02-13 00:00:00+00:00,126274297
2016-02-14 00:00:00+00:00,126500603
2016-02-15 00:00:00+00:00,126761352
2016-02-16 00:00:00+00:00,127019837
2016-02-17 00:00:00+00:00,127310650
2016-02-18 00:00:00+00:00,127579514
2016-02-19 00:00:00+00:00,127845786
2016-02-20 00:00:00+00:00,128102564
2016-02-21 00:00:00+00:00,128340101
2016-02-22 00:00:00+00:00,128621901
2016-02-23 00:00:00+00:00,128903598
2016-02-24 00:00:00+00:00,129149453
2016-02-25 00:00:00+00:00,129413971
2016-02-26 00:00:00+00:00,129657146
2016-02-27 00:00:00+00:00,129890471
2016-02-28 00:00:00+00:00,130159815
2016-02-29 00:00:00+00:00,130439086
2016-03-01 00:00:00+00:00,130726654
2016-03-02 00:00:00+00:00,131026206
2016-03-03 00:00:00+00:00,131263617
2016-03-04 00:00:00+00:00,131494911
2016-03-05 00:00:00+00:00,131743168
2016-03-06 00:00:00+00:00,131922275
2016-03-07 00:00:00+00:00,132127366
2016-03-08 00:00:00+00:00,132362177
2016-03-09 00:00:00+00:00,132582894
2016-03-10 00:00:00+00:00,132806111
2016-03-11 00:00:00+00:00,133026533
2016-03-12 00:00:00+00:00,133223049
2016-03-13 00:00:00+00:00,133404434
2016-03-14 00:00:00+00:00,133623218
2016-03-15 00:00:00+00:00,133851246
2016-03-16 00:00:00+00:00,134095991
2016-03-17 00:00:00+00:00,134336978
2016-03-18 00:00:00+00:00,134571116
2016-03-19 00:00:00+00:00,134777277
2016-03-20 00:00:00+00:00,134985097
2016-03-21 00:00:00+00:00,135208268
2016-03-22 00:00:00+00:00,135444019
2016-03-23 00:00:00+00:00,135665331
2016-03-24 00:00:00+00:00,135880901
2016-03-25 00:00:00+00:00,136081595
2016-03-26 00:00:00+00:00,136260917
2016-03-27 00:00:00+00:00,136435986
2016-03-28 00:00:00+00:00,136648010
2016-03-29 00:00:00+00:00,136867350
2016-03-30 00:00:00+00:00,137092713
2016-03-31 00:00:00+00:00,137312861
2016-04-01 00:00:00+00:00,137540894
2016-04-02 00:00:00+00:00,137745797
2016-04-03 00:00:00+00:00,137945323
2016-04-04 00:00:00+00:00,138183044
2016-04-05 00:00:00+00:00,138418892
2016-04-06 00:00:00+00:00,138660555
2016-04-07 00:00:00+00:00,138893082
2016-04-08 00:00:00+00:00,139118673
2016-04-09 00:00:00+00:00,139329906
2016-04-10 00:00:00+00:00,139530327
2016-04-11 00:00:00+00:00,139760755
2016-04-12 00:00:00+00:00,140016283
2016-04-13 00:00:00+00:00,140257424
2016-04-14 00:00:00+00:00,140498013
2016-04-15 00:00:00+00:00,140719008
2016-04-16 00:00:00+00:00,140918910
2016-04-17 00:00:00+00:00,141130802
2016-04-18 00:00:00+00:00,141360550
2016-04-19 00:00:00+00:00,141601959
2016-04-20 00:00:00+00:00,141838466
2016-04-21 00:00:00+00:00,142077974
2016-04-22 00:00:00+00:00,142306653
2016-04-23 00:00:00+00:00,142508342
2016-04-24 00:00:00+00:00,142708228
2016-04-25 00:00:00+00:00,142945900
2016-04-26 00:00:00+00:00,143211162
2016-04-27 00:00:00+00:00,143457528
2016-04-28 00:00:00+00:00,143690695
2016-04-29 00:00:00+00:00,143939514
2016-04-30 00:00:00+00:00,144160272
2016-05-01 00:00:00+00:00,144350986
2016-05-02 00:00:00+00:00,144566748
2016-05-03 00:00:00+00:00,144789339
2016-05-04 00:00:00+00:00,145006297
2016-05-05 00:00:00+00:00,145220729
2016-05-06 00:00:00+00:00,145435718
2016-05-07 00:00:00+00:00,145628762
2016-05-08 00:00:00+00:00,145812126
2016-05-09 00:00:00+00:00,146036561
2016-05-10 00:00:00+00:00,146268699
2016-05-11 00:00:00+00:00,146493669
2016-05-12 00:00:00+00:00,146713941
2016-05-13 00:00:00+00:00,146933874
2016-05-14 00:00:00+00:00,147135085
2016-05-15 00:00:00+00:00,147321257
2016-05-16 00:00:00+00:00,147554875
2016-05-17 00:00:00+00:00,147783414
2016-05-18 00:00:00+00:00,148018136
2016-05-19 00:00:00+00:00,148237155
2016-05-20 00:00:00+00:00,148442259
2016-05-21 00:00:00+00:00,148633390
2016-05-22 00:00:00+00:00,148810258
2016-05-23 00:00:00+00:00,149030588
2016-05-24 00:00:00+00:00,149265657
2016-05-25 00:00:00+00:00,149501042
2016-05-26 00:00:00+00:00,149724230
2016-05-27 00:00:00+00:00,149955885
