Time,transaction-size-mean-btc-24h
2018-12-17 00:00:00+00:00,530.597315368823
2018-12-18 00:00:00+00:00,518.535493786581
2018-12-19 00:00:00+00:00,534.597185046464
2018-12-20 00:00:00+00:00,535.43985470402
2018-12-21 00:00:00+00:00,523.16355260155
2018-12-22 00:00:00+00:00,561.995685963641
2018-12-23 00:00:00+00:00,519.876510099259
2018-12-24 00:00:00+00:00,520.76455933418
2018-12-25 00:00:00+00:00,493.140026350255
2018-12-26 00:00:00+00:00,496.573100288821
2018-12-27 00:00:00+00:00,513.725615816125
2018-12-28 00:00:00+00:00,504.195923401493
2018-12-29 00:00:00+00:00,507.189486561805
2018-12-30 00:00:00+00:00,501.514830088654
2018-12-31 00:00:00+00:00,530.377826755395
2019-01-01 00:00:00+00:00,509.060999420233
2019-01-02 00:00:00+00:00,526.892886998466
2019-01-03 00:00:00+00:00,514.714196815662
2019-01-04 00:00:00+00:00,507.304438913015
2019-01-05 00:00:00+00:00,499.770949594197
2019-01-06 00:00:00+00:00,450.935703476652
2019-01-07 00:00:00+00:00,487.634557214182
2019-01-08 00:00:00+00:00,460.561153429349
2019-01-09 00:00:00+00:00,454.518812011596
2019-01-10 00:00:00+00:00,462.743894835291
2019-01-11 00:00:00+00:00,471.92112878945
2019-01-12 00:00:00+00:00,439.639804665836
2019-01-13 00:00:00+00:00,422.106071660779
2019-01-14 00:00:00+00:00,436.348084131614
2019-01-15 00:00:00+00:00,465.136036432605
2019-01-16 00:00:00+00:00,483.893287604434
2019-01-17 00:00:00+00:00,469.714686007929
2019-01-18 00:00:00+00:00,468.218162555958
2019-01-19 00:00:00+00:00,452.101941110773
2019-01-20 00:00:00+00:00,430.173669296256
2019-01-21 00:00:00+00:00,448.894849104271
2019-01-22 00:00:00+00:00,463.44457774323
2019-01-23 00:00:00+00:00,510.525560085629
2019-01-24 00:00:00+00:00,479.174499324651
2019-01-25 00:00:00+00:00,466.353450939859
2019-01-26 00:00:00+00:00,510.383296024436
2019-01-27 00:00:00+00:00,436.434882139775
2019-01-28 00:00:00+00:00,481.407223375131
2019-01-29 00:00:00+00:00,452.253699204942
2019-01-30 00:00:00+00:00,453.986872522091
2019-01-31 00:00:00+00:00,444.71851663416
2019-02-01 00:00:00+00:00,477.114755161663
2019-02-02 00:00:00+00:00,438.848186325667
2019-02-03 00:00:00+00:00,430.11993680695
2019-02-04 00:00:00+00:00,443.906075353369
2019-02-05 00:00:00+00:00,436.461225919826
2019-02-06 00:00:00+00:00,492.808861237666
2019-02-07 00:00:00+00:00,464.43378335488
2019-02-08 00:00:00+00:00,478.738097440592
2019-02-09 00:00:00+00:00,450.862493644244
2019-02-10 00:00:00+00:00,420.22840093633
2019-02-11 00:00:00+00:00,501.170482920348
2019-02-12 00:00:00+00:00,615.181322183142
2019-02-13 00:00:00+00:00,500.42658965441
2019-02-14 00:00:00+00:00,442.050185978526
2019-02-15 00:00:00+00:00,471.399322998513
2019-02-16 00:00:00+00:00,455.623310551308
2019-02-17 00:00:00+00:00,428.236584337487
2019-02-18 00:00:00+00:00,486.31263022384
2019-02-19 00:00:00+00:00,475.107105715251
2019-02-20 00:00:00+00:00,492.860584359769
2019-02-21 00:00:00+00:00,471.280177224394
2019-02-22 00:00:00+00:00,501.920235674455
2019-02-23 00:00:00+00:00,428.198816809724
2019-02-24 00:00:00+00:00,446.411561960492
2019-02-25 00:00:00+00:00,471.372274444186
2019-02-26 00:00:00+00:00,480.073186374701
2019-02-27 00:00:00+00:00,460.465267595565
2019-02-28 00:00:00+00:00,461.146041226389
2019-03-01 00:00:00+00:00,481.401513013047
2019-03-02 00:00:00+00:00,454.202619946848
2019-03-03 00:00:00+00:00,414.302265392319
2019-03-04 00:00:00+00:00,497.627592081576
2019-03-05 00:00:00+00:00,537.147965276131
2019-03-06 00:00:00+00:00,569.313262642446
2019-03-07 00:00:00+00:00,506.937318728943
2019-03-08 00:00:00+00:00,511.192397533653
2019-03-09 00:00:00+00:00,508.562693750671
2019-03-10 00:00:00+00:00,500.631490873885
2019-03-11 00:00:00+00:00,529.841374206975
2019-03-12 00:00:00+00:00,502.768067668384
2019-03-13 00:00:00+00:00,549.421633044341
2019-03-14 00:00:00+00:00,539.538402263041
2019-03-15 00:00:00+00:00,508.894025611733
2019-03-16 00:00:00+00:00,490.247878704623
2019-03-17 00:00:00+00:00,477.221432219209
2019-03-18 00:00:00+00:00,512.047074935473
2019-03-19 00:00:00+00:00,519.568312703157
2019-03-20 00:00:00+00:00,523.811531533898
2019-03-21 00:00:00+00:00,494.463640628279
2019-03-22 00:00:00+00:00,509.504010215743
2019-03-23 00:00:00+00:00,484.300408069118
2019-03-24 00:00:00+00:00,499.941026299033
2019-03-25 00:00:00+00:00,485.588877882769
2019-03-26 00:00:00+00:00,441.754898561491
2019-03-27 00:00:00+00:00,466.517320781021
2019-03-28 00:00:00+00:00,451.461446009679
2019-03-29 00:00:00+00:00,490.557967917335
2019-03-30 00:00:00+00:00,443.368084757069
2019-03-31 00:00:00+00:00,427.450419775999
2019-04-01 00:00:00+00:00,444.402513233259
2019-04-02 00:00:00+00:00,475.346600224251
2019-04-03 00:00:00+00:00,492.112163573141
2019-04-04 00:00:00+00:00,478.862233442397
2019-04-05 00:00:00+00:00,506.598696928663
2019-04-06 00:00:00+00:00,468.45695684833
2019-04-07 00:00:00+00:00,458.029915261499
2019-04-08 00:00:00+00:00,484.240095199975
2019-04-09 00:00:00+00:00,477.303932196129
2019-04-10 00:00:00+00:00,453.062414060194
2019-04-11 00:00:00+00:00,468.432939686324
2019-04-12 00:00:00+00:00,474.674381863752
2019-04-13 00:00:00+00:00,407.305163500392
2019-04-14 00:00:00+00:00,433.062441378651
2019-04-15 00:00:00+00:00,466.489250723783
2019-04-16 00:00:00+00:00,506.684389405428
2019-04-17 00:00:00+00:00,483.761271424048
2019-04-18 00:00:00+00:00,472.700712061695
2019-04-19 00:00:00+00:00,508.998160098996
2019-04-20 00:00:00+00:00,508.173770522562
2019-04-21 00:00:00+00:00,473.70903518676
2019-04-22 00:00:00+00:00,447.561138411133
2019-04-23 00:00:00+00:00,467.301340983255
2019-04-24 00:00:00+00:00,497.762372685059
2019-04-25 00:00:00+00:00,454.079690894034
2019-04-26 00:00:00+00:00,497.371764928185
2019-04-27 00:00:00+00:00,446.637075718014
2019-04-28 00:00:00+00:00,415.759435488919
2019-04-29 00:00:00+00:00,540.088454842959
2019-04-30 00:00:00+00:00,523.354509652209
2019-05-01 00:00:00+00:00,438.446069216022
2019-05-02 00:00:00+00:00,447.540257524387
2019-05-03 00:00:00+00:00,487.448649707463
2019-05-04 00:00:00+00:00,440.557859114374
2019-05-05 00:00:00+00:00,466.659101702039
2019-05-06 00:00:00+00:00,487.671372497186
2019-05-07 00:00:00+00:00,488.117071336735
2019-05-08 00:00:00+00:00,480.734122449582
2019-05-09 00:00:00+00:00,522.25239956947
2019-05-10 00:00:00+00:00,487.52708788929
2019-05-11 00:00:00+00:00,467.573322274645
2019-05-12 00:00:00+00:00,576.342087922169
2019-05-13 00:00:00+00:00,514.811167398237
2019-05-14 00:00:00+00:00,509.267113812491
2019-05-15 00:00:00+00:00,499.981955352118
2019-05-16 00:00:00+00:00,484.796981190443
2019-05-17 00:00:00+00:00,526.746181912749
2019-05-18 00:00:00+00:00,528.502704762321
2019-05-19 00:00:00+00:00,528.29833629462
2019-05-20 00:00:00+00:00,496.804800994187
2019-05-21 00:00:00+00:00,505.648877437382
2019-05-22 00:00:00+00:00,508.079610863399
2019-05-23 00:00:00+00:00,497.989385510748
2019-05-24 00:00:00+00:00,513.282493464527
2019-05-25 00:00:00+00:00,487.292202992992
2019-05-26 00:00:00+00:00,441.729708189469
2019-05-27 00:00:00+00:00,497.697496601293
2019-05-28 00:00:00+00:00,530.532448630799
2019-05-29 00:00:00+00:00,525.846039690766
2019-05-30 00:00:00+00:00,515.314312714717
2019-05-31 00:00:00+00:00,505.537774357599
2019-06-01 00:00:00+00:00,565.773779075192
2019-06-02 00:00:00+00:00,522.577664255902
2019-06-03 00:00:00+00:00,508.727867569494
2019-06-04 00:00:00+00:00,515.061648278605
2019-06-05 00:00:00+00:00,531.934638454033
2019-06-06 00:00:00+00:00,499.11066254264
2019-06-07 00:00:00+00:00,536.260057795707
2019-06-08 00:00:00+00:00,481.883063433527
2019-06-09 00:00:00+00:00,453.099039132899
2019-06-10 00:00:00+00:00,510.986174293838
2019-06-11 00:00:00+00:00,528.49385846855
2019-06-12 00:00:00+00:00,502.611796560195
2019-06-13 00:00:00+00:00,523.957545123597
2019-06-14 00:00:00+00:00,598.579107337997
2019-06-15 00:00:00+00:00,544.338066189449
2019-06-16 00:00:00+00:00,517.473851669126
2019-06-17 00:00:00+00:00,511.123917629203
2019-06-18 00:00:00+00:00,510.314013884689
2019-06-19 00:00:00+00:00,511.849047660594
2019-06-20 00:00:00+00:00,543.239238814509
2019-06-21 00:00:00+00:00,498.492426127327
2019-06-22 00:00:00+00:00,481.609548672933
2019-06-23 00:00:00+00:00,561.729210043524
2019-06-24 00:00:00+00:00,554.231782875841
2019-06-25 00:00:00+00:00,503.344616721899
2019-06-26 00:00:00+00:00,512.385941986526
2019-06-27 00:00:00+00:00,485.101635319804
2019-06-28 00:00:00+00:00,502.747215129857
2019-06-29 00:00:00+00:00,560.436287544725
2019-06-30 00:00:00+00:00,461.233538730522
2019-07-01 00:00:00+00:00,536.232339131432
2019-07-02 00:00:00+00:00,524.736922339118
2019-07-03 00:00:00+00:00,513.57833017098
2019-07-04 00:00:00+00:00,513.486153879356
2019-07-05 00:00:00+00:00,513.363685151126
2019-07-06 00:00:00+00:00,458.058629080397
2019-07-07 00:00:00+00:00,467.34200945324
2019-07-08 00:00:00+00:00,500.195634497397
2019-07-09 00:00:00+00:00,486.688833004036
2019-07-10 00:00:00+00:00,519.156014388254
2019-07-11 00:00:00+00:00,496.214790862509
2019-07-12 00:00:00+00:00,560.119092962971
2019-07-13 00:00:00+00:00,485.529575826863
2019-07-14 00:00:00+00:00,455.605996529685
2019-07-15 00:00:00+00:00,475.164535125288
2019-07-16 00:00:00+00:00,490.003004061402
2019-07-17 00:00:00+00:00,472.334367946693
2019-07-18 00:00:00+00:00,483.29521519277
2019-07-19 00:00:00+00:00,496.970140739825
2019-07-20 00:00:00+00:00,574.160981956168
2019-07-21 00:00:00+00:00,465.617784590446
2019-07-22 00:00:00+00:00,496.955801416475
2019-07-23 00:00:00+00:00,492.755450346489
2019-07-24 00:00:00+00:00,520.766610255537
2019-07-25 00:00:00+00:00,505.201806852818
2019-07-26 00:00:00+00:00,497.127777464747
2019-07-27 00:00:00+00:00,459.479058292796
2019-07-28 00:00:00+00:00,451.146140565031
2019-07-29 00:00:00+00:00,483.620238055968
2019-07-30 00:00:00+00:00,505.288371370341
2019-07-31 00:00:00+00:00,476.775219705073
2019-08-01 00:00:00+00:00,486.501722746504
2019-08-02 00:00:00+00:00,499.58574302994
2019-08-03 00:00:00+00:00,447.62122688332
2019-08-04 00:00:00+00:00,461.138328009165
2019-08-05 00:00:00+00:00,497.398987589724
2019-08-06 00:00:00+00:00,500.64700274588
2019-08-07 00:00:00+00:00,467.974735405499
2019-08-08 00:00:00+00:00,523.553792863316
2019-08-09 00:00:00+00:00,498.452554123718
2019-08-10 00:00:00+00:00,452.108129623974
2019-08-11 00:00:00+00:00,443.114686574384
2019-08-12 00:00:00+00:00,463.270586889916
2019-08-13 00:00:00+00:00,503.797015569759
2019-08-14 00:00:00+00:00,481.25744973529
2019-08-15 00:00:00+00:00,470.692782014528
2019-08-16 00:00:00+00:00,470.612091085021
2019-08-17 00:00:00+00:00,442.640420229908
2019-08-18 00:00:00+00:00,432.920434840846
2019-08-19 00:00:00+00:00,463.1331173746
2019-08-20 00:00:00+00:00,494.533953072328
2019-08-21 00:00:00+00:00,523.437224626797
2019-08-22 00:00:00+00:00,543.112180123606
2019-08-23 00:00:00+00:00,492.714488615481
2019-08-24 00:00:00+00:00,513.531014948027
2019-08-25 00:00:00+00:00,431.444132017905
2019-08-26 00:00:00+00:00,503.938182607012
2019-08-27 00:00:00+00:00,480.323671393802
2019-08-28 00:00:00+00:00,459.61476796589
2019-08-29 00:00:00+00:00,473.777735458171
2019-08-30 00:00:00+00:00,460.704775956915
2019-08-31 00:00:00+00:00,424.159512789849
2019-09-01 00:00:00+00:00,443.667417856829
2019-09-02 00:00:00+00:00,480.745269780713
2019-09-03 00:00:00+00:00,481.53993473102
2019-09-04 00:00:00+00:00,493.38282836063
2019-09-05 00:00:00+00:00,477.98045962327
2019-09-06 00:00:00+00:00,471.812367087875
2019-09-07 00:00:00+00:00,441.320559121042
2019-09-08 00:00:00+00:00,433.885426421111
2019-09-09 00:00:00+00:00,502.24738085165
2019-09-10 00:00:00+00:00,512.79852859785
2019-09-11 00:00:00+00:00,518.691879725045
2019-09-12 00:00:00+00:00,460.980897202941
2019-09-13 00:00:00+00:00,519.539545716614
2019-09-14 00:00:00+00:00,467.101348172916
2019-09-15 00:00:00+00:00,465.39387005062
2019-09-16 00:00:00+00:00,495.113696720425
2019-09-17 00:00:00+00:00,498.455088321746
2019-09-18 00:00:00+00:00,512.650399023724
2019-09-19 00:00:00+00:00,472.284181499703
2019-09-20 00:00:00+00:00,460.773524112467
2019-09-21 00:00:00+00:00,437.111360232485
2019-09-22 00:00:00+00:00,443.16542299882
2019-09-23 00:00:00+00:00,492.093547659131
2019-09-24 00:00:00+00:00,517.202621875596
2019-09-25 00:00:00+00:00,495.545880071685
2019-09-26 00:00:00+00:00,466.616466631423
2019-09-27 00:00:00+00:00,475.836024505297
2019-09-28 00:00:00+00:00,448.681650406967
2019-09-29 00:00:00+00:00,428.228993083532
2019-09-30 00:00:00+00:00,480.356910166867
2019-10-01 00:00:00+00:00,474.973281004801
2019-10-02 00:00:00+00:00,455.947535147625
2019-10-03 00:00:00+00:00,467.397846595996
2019-10-04 00:00:00+00:00,473.845529926571
2019-10-05 00:00:00+00:00,428.286262920141
2019-10-06 00:00:00+00:00,436.398606666093
2019-10-07 00:00:00+00:00,474.189655801958
2019-10-08 00:00:00+00:00,465.541312702269
2019-10-09 00:00:00+00:00,458.065796964411
2019-10-10 00:00:00+00:00,454.608345946198
2019-10-11 00:00:00+00:00,459.362688222803
2019-10-12 00:00:00+00:00,428.297443294867
2019-10-13 00:00:00+00:00,415.197691027228
2019-10-14 00:00:00+00:00,469.761355234922
2019-10-15 00:00:00+00:00,448.600262115474
2019-10-16 00:00:00+00:00,471.854216297702
2019-10-17 00:00:00+00:00,493.275309547702
2019-10-18 00:00:00+00:00,444.287082510398
2019-10-19 00:00:00+00:00,451.539239118302
2019-10-20 00:00:00+00:00,425.884495080264
2019-10-21 00:00:00+00:00,456.11378657233
2019-10-22 00:00:00+00:00,474.718513309575
2019-10-23 00:00:00+00:00,470.589837663824
2019-10-24 00:00:00+00:00,477.806930953862
2019-10-25 00:00:00+00:00,499.889182853331
2019-10-26 00:00:00+00:00,561.055876982272
2019-10-27 00:00:00+00:00,494.744356557798
2019-10-28 00:00:00+00:00,519.841364624847
2019-10-29 00:00:00+00:00,500.706870898563
2019-10-30 00:00:00+00:00,468.882749682352
2019-10-31 00:00:00+00:00,485.715937843739
2019-11-01 00:00:00+00:00,510.322846828256
2019-11-02 00:00:00+00:00,466.232781937947
2019-11-03 00:00:00+00:00,454.605032134839
2019-11-04 00:00:00+00:00,494.575884599174
2019-11-05 00:00:00+00:00,492.182362223672
2019-11-06 00:00:00+00:00,534.367360108838
2019-11-07 00:00:00+00:00,490.465247632178
2019-11-08 00:00:00+00:00,479.061593958505
2019-11-09 00:00:00+00:00,499.931383345469
2019-11-10 00:00:00+00:00,459.269073865122
2019-11-11 00:00:00+00:00,463.898890236288
2019-11-12 00:00:00+00:00,463.24655515241
2019-11-13 00:00:00+00:00,489.08630218627
2019-11-14 00:00:00+00:00,473.853098721173
2019-11-15 00:00:00+00:00,541.091640588695
2019-11-16 00:00:00+00:00,611.760405195531
2019-11-17 00:00:00+00:00,645.869254700693
2019-11-18 00:00:00+00:00,468.300652478724
2019-11-19 00:00:00+00:00,513.259744780656
2019-11-20 00:00:00+00:00,453.740182087838
2019-11-21 00:00:00+00:00,513.654786499789
2019-11-22 00:00:00+00:00,531.701105323007
2019-11-23 00:00:00+00:00,475.149312165511
2019-11-24 00:00:00+00:00,429.024259365278
2019-11-25 00:00:00+00:00,481.340918935363
2019-11-26 00:00:00+00:00,476.204609138581
2019-11-27 00:00:00+00:00,518.972317597913
2019-11-28 00:00:00+00:00,459.856288373297
2019-11-29 00:00:00+00:00,461.175514375518
2019-11-30 00:00:00+00:00,486.209150043979
2019-12-01 00:00:00+00:00,440.693560962109
2019-12-02 00:00:00+00:00,469.642287458083
2019-12-03 00:00:00+00:00,451.51232629908
2019-12-04 00:00:00+00:00,462.660521421348
2019-12-05 00:00:00+00:00,474.263559068877
2019-12-06 00:00:00+00:00,486.97255115928
2019-12-07 00:00:00+00:00,470.450845056102
2019-12-08 00:00:00+00:00,443.321949731791
2019-12-09 00:00:00+00:00,513.967698201795
2019-12-10 00:00:00+00:00,511.637892446749
2019-12-11 00:00:00+00:00,541.890586570301
2019-12-12 00:00:00+00:00,467.517849465127
2019-12-13 00:00:00+00:00,466.279073298304
2019-12-14 00:00:00+00:00,464.554210912064
2019-12-15 00:00:00+00:00,527.302004807881
2019-12-16 00:00:00+00:00,498.526201487794
2019-12-17 00:00:00+00:00,580.595206086882
2019-12-18 00:00:00+00:00,491.575356159377
2019-12-19 00:00:00+00:00,497.921643216298
2019-12-20 00:00:00+00:00,451.069365204911
2019-12-21 00:00:00+00:00,427.773851715118
2019-12-22 00:00:00+00:00,445.360938551312
2019-12-23 00:00:00+00:00,486.718787536679
2019-12-24 00:00:00+00:00,478.480377939508
2019-12-25 00:00:00+00:00,465.292543490174
2019-12-26 00:00:00+00:00,472.65323289264
2019-12-27 00:00:00+00:00,457.809926131546
2019-12-28 00:00:00+00:00,444.361238755207
2019-12-29 00:00:00+00:00,435.945322943846
2019-12-30 00:00:00+00:00,483.270097523833
2019-12-31 00:00:00+00:00,485.412121294775
2020-01-01 00:00:00+00:00,444.913965201297
2020-01-02 00:00:00+00:00,482.987299696039
2020-01-03 00:00:00+00:00,486.261677013909
2020-01-04 00:00:00+00:00,464.865966200669
2020-01-05 00:00:00+00:00,447.961594626171
2020-01-06 00:00:00+00:00,508.922009558167
2020-01-07 00:00:00+00:00,485.16154845989
2020-01-08 00:00:00+00:00,474.89265659359
2020-01-09 00:00:00+00:00,509.416455420949
2020-01-10 00:00:00+00:00,504.834529697352
2020-01-11 00:00:00+00:00,445.052973872396
2020-01-12 00:00:00+00:00,440.013548421299
2020-01-13 00:00:00+00:00,481.400207236822
2020-01-14 00:00:00+00:00,509.772453345954
2020-01-15 00:00:00+00:00,483.538815724191
2020-01-16 00:00:00+00:00,479.797233170042
2020-01-17 00:00:00+00:00,475.505541436481
2020-01-18 00:00:00+00:00,438.916358126821
2020-01-19 00:00:00+00:00,462.118128325284
2020-01-20 00:00:00+00:00,480.557559751058
2020-01-21 00:00:00+00:00,485.327385203313
2020-01-22 00:00:00+00:00,502.711049538713
2020-01-23 00:00:00+00:00,501.085695917313
2020-01-24 00:00:00+00:00,500.213243661068
2020-01-25 00:00:00+00:00,490.078750613121
2020-01-26 00:00:00+00:00,451.91160610332
2020-01-27 00:00:00+00:00,487.855838716491
2020-01-28 00:00:00+00:00,503.144270542217
2020-01-29 00:00:00+00:00,471.99265280463
2020-01-30 00:00:00+00:00,472.60473462856
2020-01-31 00:00:00+00:00,477.560519309583
2020-02-01 00:00:00+00:00,478.548128456748
2020-02-02 00:00:00+00:00,497.996890649937
2020-02-03 00:00:00+00:00,532.472592968714
2020-02-04 00:00:00+00:00,510.128464560052
2020-02-05 00:00:00+00:00,467.945538682839
2020-02-06 00:00:00+00:00,486.678772978898
2020-02-07 00:00:00+00:00,532.582624201398
2020-02-08 00:00:00+00:00,487.519461134294
2020-02-09 00:00:00+00:00,459.3656193893
2020-02-10 00:00:00+00:00,491.085283674853
2020-02-11 00:00:00+00:00,509.612065073143
2020-02-12 00:00:00+00:00,473.057087202769
2020-02-13 00:00:00+00:00,509.797573101136
2020-02-14 00:00:00+00:00,451.427605440207
2020-02-15 00:00:00+00:00,483.873603055367
2020-02-16 00:00:00+00:00,454.235468718986
2020-02-17 00:00:00+00:00,471.141222380429
2020-02-18 00:00:00+00:00,508.826282864897
2020-02-19 00:00:00+00:00,491.202128104605
2020-02-20 00:00:00+00:00,497.002524486571
2020-02-21 00:00:00+00:00,485.535938285128
2020-02-22 00:00:00+00:00,458.891699430771
2020-02-23 00:00:00+00:00,452.171631568441
2020-02-24 00:00:00+00:00,489.32238577151
2020-02-25 00:00:00+00:00,458.183116110372
2020-02-26 00:00:00+00:00,479.597029994145
2020-02-27 00:00:00+00:00,478.474509352295
2020-02-28 00:00:00+00:00,464.122939918345
2020-02-29 00:00:00+00:00,447.182459952902
2020-03-01 00:00:00+00:00,473.940243225096
2020-03-02 00:00:00+00:00,485.202820773224
2020-03-03 00:00:00+00:00,511.453717585624
2020-03-04 00:00:00+00:00,570.826891220303
2020-03-05 00:00:00+00:00,465.961641945702
2020-03-06 00:00:00+00:00,491.763644642072
2020-03-07 00:00:00+00:00,455.836556976578
2020-03-08 00:00:00+00:00,453.833623106008
2020-03-09 00:00:00+00:00,494.513731788404
2020-03-10 00:00:00+00:00,520.341151696468
2020-03-11 00:00:00+00:00,500.190880841282
2020-03-12 00:00:00+00:00,532.95640416549
2020-03-13 00:00:00+00:00,585.662092072573
2020-03-14 00:00:00+00:00,583.061208437609
2020-03-15 00:00:00+00:00,593.763951575662
2020-03-16 00:00:00+00:00,525.279791327518
2020-03-17 00:00:00+00:00,544.339079736754
2020-03-18 00:00:00+00:00,503.815439057949
2020-03-19 00:00:00+00:00,526.267186782248
2020-03-20 00:00:00+00:00,484.32674130446
2020-03-21 00:00:00+00:00,558.988501538003
2020-03-22 00:00:00+00:00,511.997311352116
2020-03-23 00:00:00+00:00,500.3190593907
2020-03-24 00:00:00+00:00,555.486588081249
2020-03-25 00:00:00+00:00,474.540296399554
2020-03-26 00:00:00+00:00,620.52593382263
2020-03-27 00:00:00+00:00,622.474697077691
2020-03-28 00:00:00+00:00,510.838086090192
2020-03-29 00:00:00+00:00,499.363103808424
2020-03-30 00:00:00+00:00,560.638475356104
2020-03-31 00:00:00+00:00,562.108584883548
2020-04-01 00:00:00+00:00,604.661386855609
2020-04-02 00:00:00+00:00,570.403460603339
2020-04-03 00:00:00+00:00,543.906934260722
2020-04-04 00:00:00+00:00,667.943899461509
2020-04-05 00:00:00+00:00,560.73407640659
2020-04-06 00:00:00+00:00,531.572850304272
2020-04-07 00:00:00+00:00,611.050812214896
2020-04-08 00:00:00+00:00,561.032298834931
2020-04-09 00:00:00+00:00,574.492730813248
2020-04-10 00:00:00+00:00,508.446692693345
2020-04-11 00:00:00+00:00,503.499541771467
2020-04-12 00:00:00+00:00,535.953414544432
2020-04-13 00:00:00+00:00,551.648085378302
2020-04-14 00:00:00+00:00,554.700668063613
2020-04-15 00:00:00+00:00,641.198126959142
2020-04-16 00:00:00+00:00,530.140074794962
2020-04-17 00:00:00+00:00,574.808423238688
2020-04-18 00:00:00+00:00,628.946995598251
2020-04-19 00:00:00+00:00,588.760848502175
2020-04-20 00:00:00+00:00,543.597185247662
2020-04-21 00:00:00+00:00,512.092973331352
2020-04-22 00:00:00+00:00,484.738037642128
2020-04-23 00:00:00+00:00,555.855951450735
2020-04-24 00:00:00+00:00,573.210786750059
2020-04-25 00:00:00+00:00,600.468266890894
2020-04-26 00:00:00+00:00,581.197787064302
2020-04-27 00:00:00+00:00,534.403284084916
2020-04-28 00:00:00+00:00,578.853857312081
2020-04-29 00:00:00+00:00,523.321917187909
2020-04-30 00:00:00+00:00,532.054086385353
2020-05-01 00:00:00+00:00,517.783446375656
2020-05-02 00:00:00+00:00,692.490459659829
2020-05-03 00:00:00+00:00,713.596873401901
2020-05-04 00:00:00+00:00,526.295548260417
2020-05-05 00:00:00+00:00,578.238877893214
2020-05-06 00:00:00+00:00,559.161018602143
2020-05-07 00:00:00+00:00,564.88008974985
2020-05-08 00:00:00+00:00,539.517385498075
2020-05-09 00:00:00+00:00,562.562023038263
2020-05-10 00:00:00+00:00,739.198943545256
2020-05-11 00:00:00+00:00,659.082258687139
2020-05-12 00:00:00+00:00,541.386821186491
2020-05-13 00:00:00+00:00,519.978363674994
2020-05-14 00:00:00+00:00,561.373553805152
2020-05-15 00:00:00+00:00,512.069300553591
2020-05-16 00:00:00+00:00,536.551133661006
2020-05-17 00:00:00+00:00,571.990997270873
2020-05-18 00:00:00+00:00,632.679756574509
2020-05-19 00:00:00+00:00,557.828595031715
2020-05-20 00:00:00+00:00,545.353109080368
2020-05-21 00:00:00+00:00,568.722063200522
2020-05-22 00:00:00+00:00,516.477678138891
2020-05-23 00:00:00+00:00,565.325404758632
2020-05-24 00:00:00+00:00,764.106471592327
2020-05-25 00:00:00+00:00,601.562634054565
2020-05-26 00:00:00+00:00,548.223183543147
2020-05-27 00:00:00+00:00,633.052310708391
2020-05-28 00:00:00+00:00,559.954006117843
2020-05-29 00:00:00+00:00,574.557245765277
2020-05-30 00:00:00+00:00,679.420046171603
2020-05-31 00:00:00+00:00,610.680997533654
2020-06-01 00:00:00+00:00,551.767202720514
2020-06-02 00:00:00+00:00,544.571199236813
2020-06-03 00:00:00+00:00,567.952150792863
2020-06-04 00:00:00+00:00,586.690598930005
2020-06-05 00:00:00+00:00,570.658602092974
2020-06-06 00:00:00+00:00,545.83206581494
2020-06-07 00:00:00+00:00,542.988668128421
2020-06-08 00:00:00+00:00,588.121713710878
2020-06-09 00:00:00+00:00,575.659552665238
2020-06-10 00:00:00+00:00,545.216379127324
2020-06-11 00:00:00+00:00,769.426966190696
2020-06-12 00:00:00+00:00,694.338922577338
2020-06-13 00:00:00+00:00,602.120732939791
2020-06-14 00:00:00+00:00,508.925125112045
2020-06-15 00:00:00+00:00,529.314803112146
2020-06-16 00:00:00+00:00,538.84255524184
2020-06-17 00:00:00+00:00,526.124765678188
2020-06-18 00:00:00+00:00,547.690477039354
2020-06-19 00:00:00+00:00,528.977664392875
2020-06-20 00:00:00+00:00,534.074972005657
2020-06-21 00:00:00+00:00,552.23112760034
2020-06-22 00:00:00+00:00,523.79308753771
2020-06-23 00:00:00+00:00,580.459214076109
2020-06-24 00:00:00+00:00,573.373163731414
2020-06-25 00:00:00+00:00,566.344498497002
2020-06-26 00:00:00+00:00,588.864313466598
2020-06-27 00:00:00+00:00,553.785800668958
2020-06-28 00:00:00+00:00,510.676192310735
2020-06-29 00:00:00+00:00,574.203480092215
2020-06-30 00:00:00+00:00,583.62965225344
2020-07-01 00:00:00+00:00,548.752889583892
2020-07-02 00:00:00+00:00,547.644414317503
2020-07-03 00:00:00+00:00,590.504709139597
2020-07-04 00:00:00+00:00,564.458969115049
2020-07-05 00:00:00+00:00,548.187445471839
2020-07-06 00:00:00+00:00,558.144436273863
2020-07-07 00:00:00+00:00,513.737656659357
2020-07-08 00:00:00+00:00,542.370689655167
2020-07-09 00:00:00+00:00,572.982074394444
2020-07-10 00:00:00+00:00,562.266638714982
2020-07-11 00:00:00+00:00,554.910245747929
2020-07-12 00:00:00+00:00,527.518535710726
2020-07-13 00:00:00+00:00,541.932101393185
2020-07-14 00:00:00+00:00,503.891421533873
2020-07-15 00:00:00+00:00,573.628960579373
2020-07-16 00:00:00+00:00,502.110649585058
2020-07-17 00:00:00+00:00,507.689471014915
2020-07-18 00:00:00+00:00,533.477313665198
2020-07-19 00:00:00+00:00,630.201565557731
2020-07-20 00:00:00+00:00,586.340235654356
