Time,block-interval-mean-btc-24h
2010-06-26 00:00:00+00:00,562.685534591195
2010-06-27 00:00:00+00:00,495.376404494382
2010-06-28 00:00:00+00:00,571.019736842105
2010-06-29 00:00:00+00:00,511.591715976331
2010-06-30 00:00:00+00:00,477.615384615385
2010-07-01 00:00:00+00:00,418.696682464455
2010-07-02 00:00:00+00:00,583.568862275449
2010-07-03 00:00:00+00:00,427.806603773585
2010-07-04 00:00:00+00:00,524.740963855422
2010-07-05 00:00:00+00:00,501.379888268156
2010-07-06 00:00:00+00:00,526.863905325444
2010-07-07 00:00:00+00:00,560.262820512821
2010-07-08 00:00:00+00:00,572.039735099338
2010-07-09 00:00:00+00:00,439.13567839196
2010-07-10 00:00:00+00:00,437.611111111111
2010-07-11 00:00:00+00:00,488.011173184358
2010-07-12 00:00:00+00:00,151.766312594841
2010-07-13 00:00:00+00:00,135.514450867052
2010-07-14 00:00:00+00:00,158.361591695502
2010-07-15 00:00:00+00:00,147.458333333333
2010-07-16 00:00:00+00:00,176.744554455446
2010-07-17 00:00:00+00:00,503.531791907514
2010-07-18 00:00:00+00:00,495.813953488372
2010-07-19 00:00:00+00:00,509.557471264368
2010-07-20 00:00:00+00:00,485.574585635359
2010-07-21 00:00:00+00:00,425.6038647343
2010-07-22 00:00:00+00:00,558.113636363636
2010-07-23 00:00:00+00:00,450.180412371134
2010-07-24 00:00:00+00:00,462.793650793651
2010-07-25 00:00:00+00:00,374.597402597403
2010-07-26 00:00:00+00:00,354.485596707819
2010-07-27 00:00:00+00:00,567.753012048193
2010-07-28 00:00:00+00:00,577.805031446541
2010-07-29 00:00:00+00:00,502.177777777778
2010-07-30 00:00:00+00:00,482.098901098901
2010-07-31 00:00:00+00:00,426.630541871921
2010-08-01 00:00:00+00:00,361.824267782427
2010-08-02 00:00:00+00:00,360.834710743802
2010-08-03 00:00:00+00:00,380.740088105727
2010-08-04 00:00:00+00:00,356.740740740741
2010-08-05 00:00:00+00:00,395.201834862385
2010-08-06 00:00:00+00:00,591.612244897959
2010-08-07 00:00:00+00:00,560.8
2010-08-08 00:00:00+00:00,433.929648241206
2010-08-09 00:00:00+00:00,458.278947368421
2010-08-10 00:00:00+00:00,451.623036649215
