Time,transaction-size-total-btc-24h
2014-03-30 00:00:00+00:00,32473002.0
2014-03-31 00:00:00+00:00,37632330.0
2014-04-01 00:00:00+00:00,37200286.0
2014-04-02 00:00:00+00:00,38576951.0
2014-04-03 00:00:00+00:00,35671819.0
2014-04-04 00:00:00+00:00,38526253.0
2014-04-05 00:00:00+00:00,32730179.0
2014-04-06 00:00:00+00:00,32028578.0
2014-04-07 00:00:00+00:00,36759452.0
2014-04-08 00:00:00+00:00,39166222.0
2014-04-09 00:00:00+00:00,39146843.0
2014-04-10 00:00:00+00:00,39309624.0
2014-04-11 00:00:00+00:00,37664201.0
2014-04-12 00:00:00+00:00,27289819.0
2014-04-13 00:00:00+00:00,30240193.0
2014-04-14 00:00:00+00:00,41611032.0
2014-04-15 00:00:00+00:00,43874647.0
2014-04-16 00:00:00+00:00,43029291.0
2014-04-17 00:00:00+00:00,37730834.0
2014-04-18 00:00:00+00:00,32787783.0
2014-04-19 00:00:00+00:00,30667018.0
2014-04-20 00:00:00+00:00,30110034.0
2014-04-21 00:00:00+00:00,32518676.0
2014-04-22 00:00:00+00:00,44282860.0
2014-04-23 00:00:00+00:00,39844551.0
2014-04-24 00:00:00+00:00,42178781.0
2014-04-25 00:00:00+00:00,41167392.0
2014-04-26 00:00:00+00:00,29262015.0
2014-04-27 00:00:00+00:00,31985996.0
2014-04-28 00:00:00+00:00,36241404.0
2014-04-29 00:00:00+00:00,38764310.0
2014-04-30 00:00:00+00:00,36967589.0
2014-05-01 00:00:00+00:00,33675414.0
2014-05-02 00:00:00+00:00,33993108.0
2014-05-03 00:00:00+00:00,28818067.0
2014-05-04 00:00:00+00:00,30345139.0
2014-05-05 00:00:00+00:00,37323102.0
2014-05-06 00:00:00+00:00,42449583.0
2014-05-07 00:00:00+00:00,38761763.0
2014-05-08 00:00:00+00:00,38583365.0
2014-05-09 00:00:00+00:00,36837417.0
2014-05-10 00:00:00+00:00,30478722.0
2014-05-11 00:00:00+00:00,33024353.0
2014-05-12 00:00:00+00:00,41992393.0
2014-05-13 00:00:00+00:00,37412985.0
2014-05-14 00:00:00+00:00,39399144.0
2014-05-15 00:00:00+00:00,42196202.0
2014-05-16 00:00:00+00:00,37901523.0
2014-05-17 00:00:00+00:00,32608423.0
2014-05-18 00:00:00+00:00,31798816.0
2014-05-19 00:00:00+00:00,40351522.0
2014-05-20 00:00:00+00:00,43970655.0
2014-05-21 00:00:00+00:00,41331190.0
2014-05-22 00:00:00+00:00,41998651.0
2014-05-23 00:00:00+00:00,41302760.0
2014-05-24 00:00:00+00:00,29637851.0
2014-05-25 00:00:00+00:00,35234020.0
2014-05-26 00:00:00+00:00,39373787.0
2014-05-27 00:00:00+00:00,40289562.0
2014-05-28 00:00:00+00:00,42011710.0
2014-05-29 00:00:00+00:00,38277708.0
2014-05-30 00:00:00+00:00,36690215.0
2014-05-31 00:00:00+00:00,30589061.0
2014-06-01 00:00:00+00:00,35800466.0
2014-06-02 00:00:00+00:00,38416575.0
2014-06-03 00:00:00+00:00,41694413.0
2014-06-04 00:00:00+00:00,36856504.0
2014-06-05 00:00:00+00:00,39865361.0
2014-06-06 00:00:00+00:00,37909642.0
2014-06-07 00:00:00+00:00,28500883.0
2014-06-08 00:00:00+00:00,30991976.0
2014-06-09 00:00:00+00:00,36208577.0
2014-06-10 00:00:00+00:00,39821396.0
2014-06-11 00:00:00+00:00,36645992.0
2014-06-12 00:00:00+00:00,39548470.0
2014-06-13 00:00:00+00:00,37609145.0
2014-06-14 00:00:00+00:00,31168166.0
2014-06-15 00:00:00+00:00,32543463.0
2014-06-16 00:00:00+00:00,40600261.0
2014-06-17 00:00:00+00:00,39417628.0
2014-06-18 00:00:00+00:00,36980642.0
2014-06-19 00:00:00+00:00,37717196.0
2014-06-20 00:00:00+00:00,33102434.0
2014-06-21 00:00:00+00:00,31179129.0
2014-06-22 00:00:00+00:00,31728071.0
2014-06-23 00:00:00+00:00,35909893.0
2014-06-24 00:00:00+00:00,37899677.0
2014-06-25 00:00:00+00:00,37945121.0
2014-06-26 00:00:00+00:00,35094534.0
2014-06-27 00:00:00+00:00,36141188.0
2014-06-28 00:00:00+00:00,32346529.0
2014-06-29 00:00:00+00:00,30834822.0
2014-06-30 00:00:00+00:00,42938826.0
2014-07-01 00:00:00+00:00,43762266.0
2014-07-02 00:00:00+00:00,39875821.0
2014-07-03 00:00:00+00:00,37069975.0
2014-07-04 00:00:00+00:00,32749520.0
2014-07-05 00:00:00+00:00,27930757.0
2014-07-06 00:00:00+00:00,32932671.0
2014-07-07 00:00:00+00:00,38065627.0
2014-07-08 00:00:00+00:00,42749930.0
2014-07-09 00:00:00+00:00,42511326.0
2014-07-10 00:00:00+00:00,37736406.0
2014-07-11 00:00:00+00:00,36343787.0
2014-07-12 00:00:00+00:00,30388880.0
2014-07-13 00:00:00+00:00,33980656.0
2014-07-14 00:00:00+00:00,35431227.0
2014-07-15 00:00:00+00:00,40995869.0
2014-07-16 00:00:00+00:00,37259825.0
2014-07-17 00:00:00+00:00,38771133.0
2014-07-18 00:00:00+00:00,38504268.0
2014-07-19 00:00:00+00:00,33778383.0
2014-07-20 00:00:00+00:00,33044212.0
2014-07-21 00:00:00+00:00,37695027.0
2014-07-22 00:00:00+00:00,38496311.0
2014-07-23 00:00:00+00:00,37971973.0
2014-07-24 00:00:00+00:00,38556387.0
2014-07-25 00:00:00+00:00,37497310.0
2014-07-26 00:00:00+00:00,30531261.0
2014-07-27 00:00:00+00:00,33328998.0
2014-07-28 00:00:00+00:00,38039043.0
2014-07-29 00:00:00+00:00,35917609.0
2014-07-30 00:00:00+00:00,39581100.0
2014-07-31 00:00:00+00:00,40794007.0
2014-08-01 00:00:00+00:00,38084350.0
2014-08-02 00:00:00+00:00,30873499.0
2014-08-03 00:00:00+00:00,30447316.0
2014-08-04 00:00:00+00:00,38489482.0
2014-08-05 00:00:00+00:00,43676314.0
2014-08-06 00:00:00+00:00,47055270.0
2014-08-07 00:00:00+00:00,39890857.0
2014-08-08 00:00:00+00:00,39818725.0
2014-08-09 00:00:00+00:00,34645580.0
2014-08-10 00:00:00+00:00,36452346.0
2014-08-11 00:00:00+00:00,44917758.0
2014-08-12 00:00:00+00:00,44514228.0
2014-08-13 00:00:00+00:00,45878792.0
2014-08-14 00:00:00+00:00,46535053.0
2014-08-15 00:00:00+00:00,42602765.0
2014-08-16 00:00:00+00:00,48963283.0
2014-08-17 00:00:00+00:00,35968102.0
2014-08-18 00:00:00+00:00,41620337.0
2014-08-19 00:00:00+00:00,41126798.0
2014-08-20 00:00:00+00:00,40950021.0
2014-08-21 00:00:00+00:00,41416113.0
2014-08-22 00:00:00+00:00,38831321.0
2014-08-23 00:00:00+00:00,31573479.0
2014-08-24 00:00:00+00:00,35285045.0
2014-08-25 00:00:00+00:00,39736376.0
2014-08-26 00:00:00+00:00,42236411.0
2014-08-27 00:00:00+00:00,42818573.0
2014-08-28 00:00:00+00:00,38736907.0
2014-08-29 00:00:00+00:00,35904593.0
2014-08-30 00:00:00+00:00,33801409.0
2014-08-31 00:00:00+00:00,33696998.0
2014-09-01 00:00:00+00:00,40251774.0
2014-09-02 00:00:00+00:00,41462605.0
2014-09-03 00:00:00+00:00,40231336.0
2014-09-04 00:00:00+00:00,39412053.0
2014-09-05 00:00:00+00:00,39483630.0
2014-09-06 00:00:00+00:00,34918284.0
2014-09-07 00:00:00+00:00,39027405.0
2014-09-08 00:00:00+00:00,42652516.0
2014-09-09 00:00:00+00:00,51390782.0
2014-09-10 00:00:00+00:00,48091725.0
2014-09-11 00:00:00+00:00,36678752.0
2014-09-12 00:00:00+00:00,37272162.0
2014-09-13 00:00:00+00:00,32713597.0
2014-09-14 00:00:00+00:00,43338785.0
2014-09-15 00:00:00+00:00,45567581.0
2014-09-16 00:00:00+00:00,50579329.0
2014-09-17 00:00:00+00:00,44657993.0
2014-09-18 00:00:00+00:00,42274136.0
2014-09-19 00:00:00+00:00,37787189.0
2014-09-20 00:00:00+00:00,36583153.0
2014-09-21 00:00:00+00:00,35675824.0
2014-09-22 00:00:00+00:00,43658772.0
2014-09-23 00:00:00+00:00,46366082.0
2014-09-24 00:00:00+00:00,44441344.0
2014-09-25 00:00:00+00:00,48668238.0
2014-09-26 00:00:00+00:00,41496809.0
2014-09-27 00:00:00+00:00,39119876.0
2014-09-28 00:00:00+00:00,42625022.0
2014-09-29 00:00:00+00:00,44147574.0
2014-09-30 00:00:00+00:00,45395544.0
2014-10-01 00:00:00+00:00,46483259.0
2014-10-02 00:00:00+00:00,41184019.0
2014-10-03 00:00:00+00:00,42401854.0
2014-10-04 00:00:00+00:00,42555360.0
2014-10-05 00:00:00+00:00,45237893.0
2014-10-06 00:00:00+00:00,45000441.0
2014-10-07 00:00:00+00:00,45105319.0
2014-10-08 00:00:00+00:00,44301162.0
2014-10-09 00:00:00+00:00,44387253.0
2014-10-10 00:00:00+00:00,44169373.0
2014-10-11 00:00:00+00:00,35751878.0
2014-10-12 00:00:00+00:00,42278385.0
2014-10-13 00:00:00+00:00,45838606.0
2014-10-14 00:00:00+00:00,48541384.0
2014-10-15 00:00:00+00:00,44793296.0
2014-10-16 00:00:00+00:00,42088385.0
2014-10-17 00:00:00+00:00,41163200.0
2014-10-18 00:00:00+00:00,36804074.0
2014-10-19 00:00:00+00:00,41431229.0
2014-10-20 00:00:00+00:00,46218971.0
2014-10-21 00:00:00+00:00,47628009.0
2014-10-22 00:00:00+00:00,45929756.0
2014-10-23 00:00:00+00:00,46421700.0
2014-10-24 00:00:00+00:00,42796039.0
2014-10-25 00:00:00+00:00,41103393.0
2014-10-26 00:00:00+00:00,41577991.0
2014-10-27 00:00:00+00:00,50034350.0
2014-10-28 00:00:00+00:00,48761236.0
2014-10-29 00:00:00+00:00,49461891.0
2014-10-30 00:00:00+00:00,50686437.0
2014-10-31 00:00:00+00:00,47703292.0
2014-11-01 00:00:00+00:00,38501027.0
2014-11-02 00:00:00+00:00,48861511.0
2014-11-03 00:00:00+00:00,51226943.0
2014-11-04 00:00:00+00:00,49169466.0
2014-11-05 00:00:00+00:00,48302715.0
2014-11-06 00:00:00+00:00,53752111.0
2014-11-07 00:00:00+00:00,50719236.0
2014-11-08 00:00:00+00:00,40565013.0
2014-11-09 00:00:00+00:00,47343500.0
2014-11-10 00:00:00+00:00,50852609.0
2014-11-11 00:00:00+00:00,49678543.0
2014-11-12 00:00:00+00:00,54531250.0
2014-11-13 00:00:00+00:00,55187986.0
2014-11-14 00:00:00+00:00,49907593.0
2014-11-15 00:00:00+00:00,40267245.0
2014-11-16 00:00:00+00:00,47432003.0
2014-11-17 00:00:00+00:00,52892737.0
2014-11-18 00:00:00+00:00,49853971.0
2014-11-19 00:00:00+00:00,47664211.0
2014-11-20 00:00:00+00:00,49719973.0
2014-11-21 00:00:00+00:00,46595250.0
2014-11-22 00:00:00+00:00,40780297.0
2014-11-23 00:00:00+00:00,47336636.0
2014-11-24 00:00:00+00:00,50911602.0
2014-11-25 00:00:00+00:00,49932596.0
2014-11-26 00:00:00+00:00,46796437.0
2014-11-27 00:00:00+00:00,48772504.0
2014-11-28 00:00:00+00:00,48478457.0
2014-11-29 00:00:00+00:00,42891163.0
2014-11-30 00:00:00+00:00,57741831.0
2014-12-01 00:00:00+00:00,53950441.0
2014-12-02 00:00:00+00:00,58617346.0
2014-12-03 00:00:00+00:00,54929532.0
2014-12-04 00:00:00+00:00,55227802.0
2014-12-05 00:00:00+00:00,50504341.0
2014-12-06 00:00:00+00:00,44709769.0
2014-12-07 00:00:00+00:00,44109383.0
2014-12-08 00:00:00+00:00,57333749.0
2014-12-09 00:00:00+00:00,50942721.0
2014-12-10 00:00:00+00:00,49762878.0
2014-12-11 00:00:00+00:00,48397466.0
2014-12-12 00:00:00+00:00,46900129.0
2014-12-13 00:00:00+00:00,41445146.0
2014-12-14 00:00:00+00:00,51786764.0
2014-12-15 00:00:00+00:00,57819739.0
2014-12-16 00:00:00+00:00,61990667.0
2014-12-17 00:00:00+00:00,59076557.0
2014-12-18 00:00:00+00:00,55044054.0
2014-12-19 00:00:00+00:00,54538407.0
2014-12-20 00:00:00+00:00,51414943.0
2014-12-21 00:00:00+00:00,46466777.0
2014-12-22 00:00:00+00:00,57727309.0
2014-12-23 00:00:00+00:00,58681668.0
2014-12-24 00:00:00+00:00,44472860.0
2014-12-25 00:00:00+00:00,37074262.0
2014-12-26 00:00:00+00:00,41740868.0
2014-12-27 00:00:00+00:00,44169236.0
2014-12-28 00:00:00+00:00,47268829.0
2014-12-29 00:00:00+00:00,46539033.0
2014-12-30 00:00:00+00:00,46624649.0
2014-12-31 00:00:00+00:00,40953277.0
2015-01-01 00:00:00+00:00,30874113.0
2015-01-02 00:00:00+00:00,43663255.0
2015-01-03 00:00:00+00:00,47747562.0
2015-01-04 00:00:00+00:00,48456346.0
2015-01-05 00:00:00+00:00,56256929.0
2015-01-06 00:00:00+00:00,49568787.0
2015-01-07 00:00:00+00:00,47958078.0
2015-01-08 00:00:00+00:00,57366788.0
2015-01-09 00:00:00+00:00,56814942.0
2015-01-10 00:00:00+00:00,58507769.0
2015-01-11 00:00:00+00:00,51627298.0
2015-01-12 00:00:00+00:00,55097327.0
2015-01-13 00:00:00+00:00,60118915.0
2015-01-14 00:00:00+00:00,60906686.0
2015-01-15 00:00:00+00:00,63742084.0
2015-01-16 00:00:00+00:00,54729575.0
2015-01-17 00:00:00+00:00,53910094.0
2015-01-18 00:00:00+00:00,49011288.0
2015-01-19 00:00:00+00:00,57911240.0
2015-01-20 00:00:00+00:00,53073623.0
2015-01-21 00:00:00+00:00,52676766.0
2015-01-22 00:00:00+00:00,53467421.0
2015-01-23 00:00:00+00:00,48374410.0
2015-01-24 00:00:00+00:00,46881572.0
2015-01-25 00:00:00+00:00,57142587.0
2015-01-26 00:00:00+00:00,62359260.0
2015-01-27 00:00:00+00:00,57227694.0
2015-01-28 00:00:00+00:00,44824860.0
2015-01-29 00:00:00+00:00,46229466.0
2015-01-30 00:00:00+00:00,43095943.0
2015-01-31 00:00:00+00:00,52201934.0
2015-02-01 00:00:00+00:00,46466340.0
2015-02-02 00:00:00+00:00,48969394.0
2015-02-03 00:00:00+00:00,51274037.0
2015-02-04 00:00:00+00:00,49370274.0
2015-02-05 00:00:00+00:00,47329398.0
2015-02-06 00:00:00+00:00,46102238.0
2015-02-07 00:00:00+00:00,45251509.0
2015-02-08 00:00:00+00:00,53631602.0
2015-02-09 00:00:00+00:00,58915046.0
2015-02-10 00:00:00+00:00,57191455.0
2015-02-11 00:00:00+00:00,54903820.0
2015-02-12 00:00:00+00:00,50099232.0
2015-02-13 00:00:00+00:00,73136558.0
2015-02-14 00:00:00+00:00,66519714.0
2015-02-15 00:00:00+00:00,65581566.0
2015-02-16 00:00:00+00:00,65098442.0
2015-02-17 00:00:00+00:00,66362475.0
2015-02-18 00:00:00+00:00,60235655.0
2015-02-19 00:00:00+00:00,52391540.0
2015-02-20 00:00:00+00:00,60389972.0
2015-02-21 00:00:00+00:00,56948254.0
2015-02-22 00:00:00+00:00,53744763.0
2015-02-23 00:00:00+00:00,57430993.0
2015-02-24 00:00:00+00:00,56144284.0
2015-02-25 00:00:00+00:00,56525743.0
2015-02-26 00:00:00+00:00,54558837.0
2015-02-27 00:00:00+00:00,57039235.0
2015-02-28 00:00:00+00:00,62728100.0
2015-03-01 00:00:00+00:00,55217486.0
2015-03-02 00:00:00+00:00,64501514.0
2015-03-03 00:00:00+00:00,64151737.0
2015-03-04 00:00:00+00:00,56171557.0
2015-03-05 00:00:00+00:00,62902318.0
2015-03-06 00:00:00+00:00,57924658.0
2015-03-07 00:00:00+00:00,54218380.0
2015-03-08 00:00:00+00:00,54850675.0
2015-03-09 00:00:00+00:00,64193561.0
2015-03-10 00:00:00+00:00,60819023.0
2015-03-11 00:00:00+00:00,62664575.0
2015-03-12 00:00:00+00:00,60467526.0
2015-03-13 00:00:00+00:00,54454989.0
2015-03-14 00:00:00+00:00,51566872.0
2015-03-15 00:00:00+00:00,50044387.0
2015-03-16 00:00:00+00:00,59769999.0
2015-03-17 00:00:00+00:00,52608694.0
2015-03-18 00:00:00+00:00,57713918.0
2015-03-19 00:00:00+00:00,62570119.0
2015-03-20 00:00:00+00:00,55438560.0
2015-03-21 00:00:00+00:00,52131139.0
2015-03-22 00:00:00+00:00,55366503.0
2015-03-23 00:00:00+00:00,60266866.0
2015-03-24 00:00:00+00:00,50611836.0
2015-03-25 00:00:00+00:00,50553424.0
2015-03-26 00:00:00+00:00,54417472.0
2015-03-27 00:00:00+00:00,51396416.0
2015-03-28 00:00:00+00:00,50547372.0
2015-03-29 00:00:00+00:00,53922691.0
2015-03-30 00:00:00+00:00,58925038.0
2015-03-31 00:00:00+00:00,59983148.0
2015-04-01 00:00:00+00:00,61912926.0
2015-04-02 00:00:00+00:00,60884112.0
2015-04-03 00:00:00+00:00,59783877.0
2015-04-04 00:00:00+00:00,51955727.0
2015-04-05 00:00:00+00:00,55898652.0
2015-04-06 00:00:00+00:00,59040344.0
2015-04-07 00:00:00+00:00,59829821.0
2015-04-08 00:00:00+00:00,57746184.0
2015-04-09 00:00:00+00:00,58349716.0
2015-04-10 00:00:00+00:00,56985914.0
2015-04-11 00:00:00+00:00,54867475.0
2015-04-12 00:00:00+00:00,47493886.0
2015-04-13 00:00:00+00:00,64534706.0
2015-04-14 00:00:00+00:00,59019853.0
2015-04-15 00:00:00+00:00,54669954.0
2015-04-16 00:00:00+00:00,50336461.0
2015-04-17 00:00:00+00:00,53238578.0
2015-04-18 00:00:00+00:00,53680703.0
2015-04-19 00:00:00+00:00,53264191.0
2015-04-20 00:00:00+00:00,60353120.0
2015-04-21 00:00:00+00:00,58256526.0
2015-04-22 00:00:00+00:00,59712841.0
2015-04-23 00:00:00+00:00,59472530.0
2015-04-24 00:00:00+00:00,61133067.0
2015-04-25 00:00:00+00:00,53539049.0
2015-04-26 00:00:00+00:00,54470892.0
2015-04-27 00:00:00+00:00,59742843.0
2015-04-28 00:00:00+00:00,59035223.0
2015-04-29 00:00:00+00:00,62828962.0
2015-04-30 00:00:00+00:00,58707673.0
2015-05-01 00:00:00+00:00,50079327.0
2015-05-02 00:00:00+00:00,54552028.0
2015-05-03 00:00:00+00:00,48702742.0
2015-05-04 00:00:00+00:00,56001237.0
2015-05-05 00:00:00+00:00,59349007.0
2015-05-06 00:00:00+00:00,58440310.0
2015-05-07 00:00:00+00:00,59301313.0
2015-05-08 00:00:00+00:00,59898377.0
2015-05-09 00:00:00+00:00,49142405.0
2015-05-10 00:00:00+00:00,54433683.0
2015-05-11 00:00:00+00:00,62126498.0
2015-05-12 00:00:00+00:00,60352299.0
2015-05-13 00:00:00+00:00,57504152.0
2015-05-14 00:00:00+00:00,52189088.0
2015-05-15 00:00:00+00:00,54350256.0
2015-05-16 00:00:00+00:00,51276945.0
2015-05-17 00:00:00+00:00,53283851.0
2015-05-18 00:00:00+00:00,53991797.0
2015-05-19 00:00:00+00:00,58502855.0
2015-05-20 00:00:00+00:00,56545586.0
2015-05-21 00:00:00+00:00,51767982.0
2015-05-22 00:00:00+00:00,56838995.0
2015-05-23 00:00:00+00:00,48529835.0
2015-05-24 00:00:00+00:00,58178098.0
2015-05-25 00:00:00+00:00,59987343.0
2015-05-26 00:00:00+00:00,60299147.0
2015-05-27 00:00:00+00:00,60381685.0
2015-05-28 00:00:00+00:00,59730575.0
2015-05-29 00:00:00+00:00,64988186.0
2015-05-30 00:00:00+00:00,65248705.0
2015-05-31 00:00:00+00:00,56160074.0
2015-06-01 00:00:00+00:00,70060846.0
2015-06-02 00:00:00+00:00,70282818.0
2015-06-03 00:00:00+00:00,66956917.0
2015-06-04 00:00:00+00:00,60945917.0
2015-06-05 00:00:00+00:00,58165021.0
2015-06-06 00:00:00+00:00,51107372.0
2015-06-07 00:00:00+00:00,53003740.0
2015-06-08 00:00:00+00:00,58393329.0
2015-06-09 00:00:00+00:00,63294060.0
2015-06-10 00:00:00+00:00,82843338.0
2015-06-11 00:00:00+00:00,61948310.0
2015-06-12 00:00:00+00:00,68013640.0
2015-06-13 00:00:00+00:00,59594091.0
2015-06-14 00:00:00+00:00,60200242.0
2015-06-15 00:00:00+00:00,73817458.0
2015-06-16 00:00:00+00:00,67664943.0
2015-06-17 00:00:00+00:00,80722115.0
2015-06-18 00:00:00+00:00,75530373.0
2015-06-19 00:00:00+00:00,75800931.0
2015-06-20 00:00:00+00:00,58950357.0
2015-06-21 00:00:00+00:00,56984985.0
2015-06-22 00:00:00+00:00,90109535.0
2015-06-23 00:00:00+00:00,72977533.0
2015-06-24 00:00:00+00:00,60100417.0
2015-06-25 00:00:00+00:00,54488472.0
2015-06-26 00:00:00+00:00,64154653.0
2015-06-27 00:00:00+00:00,62579105.0
2015-06-28 00:00:00+00:00,58156066.0
2015-06-29 00:00:00+00:00,68141229.0
2015-06-30 00:00:00+00:00,86725341.0
2015-07-01 00:00:00+00:00,85585024.0
2015-07-02 00:00:00+00:00,73368943.0
2015-07-03 00:00:00+00:00,69231817.0
2015-07-04 00:00:00+00:00,58911345.0
2015-07-05 00:00:00+00:00,62734686.0
2015-07-06 00:00:00+00:00,91841775.0
2015-07-07 00:00:00+00:00,103004227.0
2015-07-08 00:00:00+00:00,118604256.0
2015-07-09 00:00:00+00:00,99007626.0
2015-07-10 00:00:00+00:00,99171856.0
2015-07-11 00:00:00+00:00,110427279.0
2015-07-12 00:00:00+00:00,104815413.0
2015-07-13 00:00:00+00:00,106207509.0
2015-07-14 00:00:00+00:00,103055655.0
2015-07-15 00:00:00+00:00,101347147.0
2015-07-16 00:00:00+00:00,93670709.0
2015-07-17 00:00:00+00:00,99413394.0
2015-07-18 00:00:00+00:00,97489911.0
2015-07-19 00:00:00+00:00,97204293.0
2015-07-20 00:00:00+00:00,68434052.0
2015-07-21 00:00:00+00:00,67962187.0
2015-07-22 00:00:00+00:00,71259517.0
2015-07-23 00:00:00+00:00,56122261.0
2015-07-24 00:00:00+00:00,63526355.0
2015-07-25 00:00:00+00:00,54572408.0
2015-07-26 00:00:00+00:00,62409654.0
2015-07-27 00:00:00+00:00,79236722.0
2015-07-28 00:00:00+00:00,78072610.0
2015-07-29 00:00:00+00:00,127661453.0
2015-07-30 00:00:00+00:00,104160895.0
2015-07-31 00:00:00+00:00,114105314.0
2015-08-01 00:00:00+00:00,113067382.0
2015-08-02 00:00:00+00:00,64611719.0
2015-08-03 00:00:00+00:00,71392930.0
2015-08-04 00:00:00+00:00,108419847.0
2015-08-05 00:00:00+00:00,106494340.0
2015-08-06 00:00:00+00:00,112233695.0
2015-08-07 00:00:00+00:00,68215567.0
2015-08-08 00:00:00+00:00,56362662.0
2015-08-09 00:00:00+00:00,52284124.0
2015-08-10 00:00:00+00:00,75166728.0
2015-08-11 00:00:00+00:00,66396372.0
2015-08-12 00:00:00+00:00,63347945.0
2015-08-13 00:00:00+00:00,65217243.0
2015-08-14 00:00:00+00:00,61494826.0
2015-08-15 00:00:00+00:00,53589955.0
2015-08-16 00:00:00+00:00,52184593.0
2015-08-17 00:00:00+00:00,62483453.0
2015-08-18 00:00:00+00:00,67519571.0
2015-08-19 00:00:00+00:00,64591369.0
2015-08-20 00:00:00+00:00,61066517.0
2015-08-21 00:00:00+00:00,60322450.0
2015-08-22 00:00:00+00:00,59714131.0
2015-08-23 00:00:00+00:00,54736521.0
2015-08-24 00:00:00+00:00,71968139.0
2015-08-25 00:00:00+00:00,65573253.0
2015-08-26 00:00:00+00:00,61882611.0
2015-08-27 00:00:00+00:00,60033453.0
2015-08-28 00:00:00+00:00,63968387.0
2015-08-29 00:00:00+00:00,56101737.0
2015-08-30 00:00:00+00:00,55765708.0
2015-08-31 00:00:00+00:00,71269273.0
2015-09-01 00:00:00+00:00,69546191.0
2015-09-02 00:00:00+00:00,120861307.0
2015-09-03 00:00:00+00:00,72134175.0
2015-09-04 00:00:00+00:00,55411440.0
2015-09-05 00:00:00+00:00,65880869.0
2015-09-06 00:00:00+00:00,59193173.0
2015-09-07 00:00:00+00:00,72539594.0
2015-09-08 00:00:00+00:00,94104342.0
2015-09-09 00:00:00+00:00,108477402.0
2015-09-10 00:00:00+00:00,119409545.0
2015-09-11 00:00:00+00:00,110234711.0
2015-09-12 00:00:00+00:00,89341914.0
2015-09-13 00:00:00+00:00,94085090.0
2015-09-14 00:00:00+00:00,112836971.0
2015-09-15 00:00:00+00:00,111597657.0
2015-09-16 00:00:00+00:00,95914812.0
2015-09-17 00:00:00+00:00,101520407.0
2015-09-18 00:00:00+00:00,81802467.0
2015-09-19 00:00:00+00:00,58618562.0
2015-09-20 00:00:00+00:00,61309788.0
2015-09-21 00:00:00+00:00,79479697.0
2015-09-22 00:00:00+00:00,76290622.0
2015-09-23 00:00:00+00:00,72597912.0
2015-09-24 00:00:00+00:00,68232553.0
2015-09-25 00:00:00+00:00,70274867.0
2015-09-26 00:00:00+00:00,64287996.0
2015-09-27 00:00:00+00:00,65821140.0
2015-09-28 00:00:00+00:00,73557076.0
2015-09-29 00:00:00+00:00,80804864.0
2015-09-30 00:00:00+00:00,76036528.0
2015-10-01 00:00:00+00:00,68063696.0
2015-10-02 00:00:00+00:00,72823229.0
2015-10-03 00:00:00+00:00,56906743.0
2015-10-04 00:00:00+00:00,56983000.0
2015-10-05 00:00:00+00:00,64714555.0
2015-10-06 00:00:00+00:00,77020800.0
2015-10-07 00:00:00+00:00,91258595.0
2015-10-08 00:00:00+00:00,92106451.0
2015-10-09 00:00:00+00:00,74946083.0
2015-10-10 00:00:00+00:00,101183172.0
2015-10-11 00:00:00+00:00,78975827.0
2015-10-12 00:00:00+00:00,81609971.0
2015-10-13 00:00:00+00:00,76007660.0
2015-10-14 00:00:00+00:00,79930696.0
2015-10-15 00:00:00+00:00,89279906.0
2015-10-16 00:00:00+00:00,83194441.0
2015-10-17 00:00:00+00:00,81536280.0
2015-10-18 00:00:00+00:00,77193881.0
2015-10-19 00:00:00+00:00,84173718.0
2015-10-20 00:00:00+00:00,88198920.0
2015-10-21 00:00:00+00:00,81344560.0
2015-10-22 00:00:00+00:00,80871973.0
2015-10-23 00:00:00+00:00,82742820.0
2015-10-24 00:00:00+00:00,76140215.0
2015-10-25 00:00:00+00:00,81683176.0
2015-10-26 00:00:00+00:00,78252571.0
2015-10-27 00:00:00+00:00,80298857.0
2015-10-28 00:00:00+00:00,82367300.0
2015-10-29 00:00:00+00:00,89283791.0
2015-10-30 00:00:00+00:00,88462203.0
2015-10-31 00:00:00+00:00,79368390.0
2015-11-01 00:00:00+00:00,82878327.0
2015-11-02 00:00:00+00:00,95703589.0
2015-11-03 00:00:00+00:00,105894912.0
2015-11-04 00:00:00+00:00,121500445.0
2015-11-05 00:00:00+00:00,106528884.0
2015-11-06 00:00:00+00:00,95367645.0
2015-11-07 00:00:00+00:00,81452717.0
2015-11-08 00:00:00+00:00,76137884.0
2015-11-09 00:00:00+00:00,92859313.0
2015-11-10 00:00:00+00:00,88542221.0
2015-11-11 00:00:00+00:00,88062697.0
2015-11-12 00:00:00+00:00,84408273.0
2015-11-13 00:00:00+00:00,78886434.0
2015-11-14 00:00:00+00:00,76892492.0
2015-11-15 00:00:00+00:00,79701768.0
2015-11-16 00:00:00+00:00,90150111.0
2015-11-17 00:00:00+00:00,83040547.0
2015-11-18 00:00:00+00:00,91510439.0
2015-11-19 00:00:00+00:00,82894410.0
2015-11-20 00:00:00+00:00,84334941.0
2015-11-21 00:00:00+00:00,81543673.0
2015-11-22 00:00:00+00:00,75144013.0
2015-11-23 00:00:00+00:00,84016236.0
2015-11-24 00:00:00+00:00,81557698.0
2015-11-25 00:00:00+00:00,82628142.0
2015-11-26 00:00:00+00:00,94435559.0
